"time","freqHz","T2","clutch1_phi_0rel","clutch1_w_0rel","clutch2_phi_0rel","clutch2_w_0rel","clutch3_phi_0rel","clutch3_w_0rel","J1_phi","J1_w"
0.1965,0.2,0.4,-1.63528,-6.14245,-0.189189,-1.93073,0,0,1.82447,8.07318
0.1965,0.2,0.4,-1.64447,-6.11135,-0.192096,-1.94528,0,0,1.83656,8.05664
0.198,0.2,0.4,-1.64447,-6.11135,-0.192096,-1.94528,0,0,1.83656,8.05664
0.198,0.2,0.4,-1.65361,-6.08098,-0.195025,-1.95983,0,0,1.84864,8.04081
0.1995,0.2,0.4,-1.65361,-6.08098,-0.195025,-1.95983,0,0,1.84864,8.04081
0.1995,0.2,0.4,-1.66271,-6.05132,-0.197975,-1.97437,0,0,1.86069,8.02569
0.201,0.2,0.4,-1.66271,-6.05132,-0.197975,-1.97437,0,0,1.86069,8.02569
0.201,0.2,0.4,-1.67177,-6.02238,-0.200948,-1.9889,0,0,1.87271,8.01127
0.2025,0.2,0.4,-1.67177,-6.02238,-0.200948,-1.9889,0,0,1.87271,8.01127
0.2025,0.2,0.4,-1.68078,-5.99415,-0.203942,-2.00342,0,0,1.88472,7.99757
0.204,0.2,0.4,-1.68078,-5.99415,-0.203942,-2.00342,0,0,1.88472,7.99757
0.204,0.2,0.4,-1.68975,-5.96665,-0.206958,-2.01794,0,0,1.89671,7.98458
0.2055,0.2,0.4,-1.68975,-5.96665,-0.206958,-2.01794,0,0,1.89671,7.98458
0.2055,0.2,0.4,-1.69868,-5.93986,-0.209996,-2.03244,0,0,1.90867,7.9723
0.207,0.2,0.4,-1.69868,-5.93986,-0.209996,-2.03244,0,0,1.90867,7.9723
0.207,0.2,0.4,-1.70757,-5.91378,-0.213055,-2.04695,0,0,1.92062,7.96073
0.2085,0.2,0.4,-1.70757,-5.91378,-0.213055,-2.04695,0,0,1.92062,7.96073
0.2085,0.2,0.4,-1.71642,-5.8884,-0.216137,-2.06144,0,0,1.93256,7.94984
0.21,0.2,0.4,-1.71642,-5.8884,-0.216137,-2.06144,0,0,1.93256,7.94984
0.21,0.2,0.4,-1.72524,-5.86372,-0.21924,-2.07593,0,0,1.94448,7.93965
0.2115,0.2,0.4,-1.72524,-5.86372,-0.21924,-2.07593,0,0,1.94448,7.93965
0.2115,0.2,0.4,-1.73401,-5.83973,-0.222364,-2.09041,0,0,1.95638,7.93014
0.213,0.2,0.4,-1.73401,-5.83973,-0.222364,-2.09041,0,0,1.95638,7.93014
0.213,0.2,0.4,-1.74276,-5.81642,-0.225511,-2.10488,0,0,1.96827,7.9213
0.2145,0.2,0.4,-1.74276,-5.81642,-0.225511,-2.10488,0,0,1.96827,7.9213
0.2145,0.2,0.4,-1.75146,-5.79376,-0.228679,-2.11935,0,0,1.98014,7.91311
0.216,0.2,0.4,-1.75146,-5.79376,-0.228679,-2.11935,0,0,1.98014,7.91311
0.216,0.2,0.4,-1.76014,-5.77176,-0.231869,-2.13381,0,0,1.99201,7.90557
0.2175,0.2,0.4,-1.76014,-5.77176,-0.231869,-2.13381,0,0,1.99201,7.90557
0.2175,0.2,0.4,-1.76878,-5.75039,-0.235081,-2.14826,0,0,2.00386,7.89865
0.219,0.2,0.4,-1.76878,-5.75039,-0.235081,-2.14826,0,0,2.00386,7.89865
0.219,0.2,0.4,-1.77739,-5.72964,-0.238314,-2.1627,0,0,2.0157,7.89234
0.2205,0.2,0.4,-1.77739,-5.72964,-0.238314,-2.1627,0,0,2.0157,7.89234
0.2205,0.2,0.4,-1.78597,-5.70949,-0.241569,-2.17713,0,0,2.02754,7.88663
0.222,0.2,0.4,-1.78597,-5.70949,-0.241569,-2.17713,0,0,2.02754,7.88663
0.222,0.2,0.4,-1.79452,-5.68993,-0.244845,-2.19156,0,0,2.03936,7.88148
0.2235,0.2,0.4,-1.79452,-5.68993,-0.244845,-2.19156,0,0,2.03936,7.88148
0.2235,0.2,0.4,-1.80304,-5.67092,-0.248143,-2.20598,0,0,2.05118,7.8769
0.225,0.2,0.4,-1.80304,-5.67092,-0.248143,-2.20598,0,0,2.05118,7.8769
0.225,0.2,0.4,-1.81153,-5.65244,-0.251463,-2.22039,0,0,2.06299,7.87284
0.2265,0.2,0.4,-1.81153,-5.65244,-0.251463,-2.22039,0,0,2.06299,7.87284
0.2265,0.2,0.4,-1.81999,-5.63449,-0.254804,-2.2348,0,0,2.0748,7.86928
0.228,0.2,0.4,-1.81999,-5.63449,-0.254804,-2.2348,0,0,2.0748,7.86928
0.228,0.2,0.4,-1.82843,-5.61703,-0.258167,-2.24919,0,0,2.0866,7.86622
0.2295,0.2,0.4,-1.82843,-5.61703,-0.258167,-2.24919,0,0,2.0866,7.86622
0.2295,0.2,0.4,-1.83685,-5.60003,-0.261552,-2.26358,0,0,2.0984,7.86361
0.231,0.2,0.4,-1.83685,-5.60003,-0.261552,-2.26358,0,0,2.0984,7.86361
0.231,0.2,0.4,-1.84523,-5.58347,-0.264958,-2.27796,0,0,2.11019,7.86143
0.2325,0.2,0.4,-1.84523,-5.58347,-0.264958,-2.27796,0,0,2.11019,7.86143
0.2325,0.2,0.4,-1.8536,-5.56733,-0.268386,-2.29233,0,0,2.12198,7.85966
0.234,0.2,0.4,-1.8536,-5.56733,-0.268386,-2.29233,0,0,2.12198,7.85966
0.234,0.2,0.4,-1.86194,-5.55157,-0.271835,-2.30669,0,0,2.13377,7.85826
0.2355,0.2,0.4,-1.86194,-5.55157,-0.271835,-2.30669,0,0,2.13377,7.85826
0.2355,0.2,0.4,-1.87025,-5.53617,-0.275306,-2.32105,0,0,2.14556,7.85722
0.237,0.2,0.4,-1.87025,-5.53617,-0.275306,-2.32105,0,0,2.14556,7.85722
0.237,0.2,0.4,-1.87854,-5.52109,-0.278798,-2.3354,0,0,2.15734,7.85649
0.2385,0.2,0.4,-1.87854,-5.52109,-0.278798,-2.3354,0,0,2.15734,7.85649
0.2385,0.2,0.4,-1.88682,-5.50632,-0.282312,-2.34974,0,0,2.16913,7.85605
0.24,0.2,0.4,-1.88682,-5.50632,-0.282312,-2.34974,0,0,2.16913,7.85605
0.24,0.2,0.4,-1.89506,-5.49181,-0.285848,-2.36407,0,0,2.18091,7.85587
0.2415,0.2,0.4,-1.89506,-5.49181,-0.285848,-2.36407,0,0,2.18091,7.85587
0.2415,0.2,0.4,-1.90329,-5.47753,-0.289404,-2.37839,0,0,2.19269,7.85592
0.243,0.2,0.4,-1.90329,-5.47753,-0.289404,-2.37839,0,0,2.19269,7.85592
0.243,0.2,0.4,-1.9115,-5.46346,-0.292983,-2.3927,0,0,2.20448,7.85616
0.2445,0.2,0.4,-1.9115,-5.46346,-0.292983,-2.3927,0,0,2.20448,7.85616
0.2445,0.2,0.4,-1.91968,-5.44956,-0.296582,-2.40701,0,0,2.21626,7.85657
0.246,0.2,0.4,-1.91968,-5.44956,-0.296582,-2.40701,0,0,2.21626,7.85657
0.246,0.2,0.4,-1.92785,-5.4358,-0.300204,-2.42131,0,0,2.22805,7.8571
0.2475,0.2,0.4,-1.92785,-5.4358,-0.300204,-2.42131,0,0,2.22805,7.8571
0.2475,0.2,0.4,-1.93599,-5.42214,-0.303846,-2.43559,0,0,2.23983,7.85774
0.249,0.2,0.4,-1.93599,-5.42214,-0.303846,-2.43559,0,0,2.23983,7.85774
0.249,0.2,0.4,-1.94411,-5.40856,-0.30751,-2.44987,0,0,2.25162,7.85843
0.2505,0.2,0.4,-1.94411,-5.40856,-0.30751,-2.44987,0,0,2.25162,7.85843
0.2505,0.2,0.4,-1.95221,-5.39501,-0.311196,-2.46414,0,0,2.26341,7.85916
0.252,0.2,0.4,-1.95221,-5.39501,-0.311196,-2.46414,0,0,2.26341,7.85916
0.252,0.2,0.4,-1.9603,-5.38148,-0.314903,-2.47841,0,0,2.2752,7.85988
0.2535,0.2,0.4,-1.9603,-5.38148,-0.314903,-2.47841,0,0,2.2752,7.85988
0.2535,0.2,0.4,-1.96836,-5.36791,-0.318631,-2.49266,0,0,2.28699,7.86057
0.255,0.2,0.4,-1.96836,-5.36791,-0.318631,-2.49266,0,0,2.28699,7.86057
0.255,0.2,0.4,-1.9764,-5.35429,-0.322381,-2.5069,0,0,2.29878,7.86119
0.2565,0.2,0.4,-1.9764,-5.35429,-0.322381,-2.5069,0,0,2.29878,7.86119
0.2565,0.2,0.4,-1.98442,-5.34057,-0.326152,-2.52114,0,0,2.31057,7.86171
0.258,0.2,0.4,-1.98442,-5.34057,-0.326152,-2.52114,0,0,2.31057,7.86171
0.258,0.2,0.4,-1.99242,-5.32673,-0.329944,-2.53537,0,0,2.32237,7.8621
0.2595,0.2,0.4,-1.99242,-5.32673,-0.329944,-2.53537,0,0,2.32237,7.8621
0.2595,0.2,0.4,-2.0004,-5.31273,-0.333758,-2.54958,0,0,2.33416,7.86231
0.261,0.2,0.4,-2.0004,-5.31273,-0.333758,-2.54958,0,0,2.33416,7.86231
0.261,0.2,0.4,-2.00836,-5.29854,-0.337593,-2.56379,0,0,2.34595,7.86233
0.2625,0.2,0.4,-2.00836,-5.29854,-0.337593,-2.56379,0,0,2.34595,7.86233
0.2625,0.2,0.4,-2.0163,-5.28413,-0.341449,-2.57799,0,0,2.35775,7.86212
0.264,0.2,0.4,-2.0163,-5.28413,-0.341449,-2.57799,0,0,2.35775,7.86212
0.264,0.2,0.4,-2.02421,-5.26947,-0.345327,-2.59218,0,0,2.36954,7.86165
0.2655,0.2,0.4,-2.02421,-5.26947,-0.345327,-2.59218,0,0,2.36954,7.86165
0.2655,0.2,0.4,-2.03211,-5.25452,-0.349226,-2.60637,0,0,2.38133,7.86089
0.267,0.2,0.4,-2.03211,-5.25452,-0.349226,-2.60637,0,0,2.38133,7.86089
0.267,0.2,0.4,-2.03998,-5.23926,-0.353146,-2.62054,0,0,2.39312,7.8598
0.2685,0.2,0.4,-2.03998,-5.23926,-0.353146,-2.62054,0,0,2.39312,7.8598
0.2685,0.2,0.4,-2.04782,-5.22366,-0.357088,-2.6347,0,0,2.40491,7.85836
0.27,0.2,0.4,-2.04782,-5.22366,-0.357088,-2.6347,0,0,2.40491,7.85836
0.27,0.2,0.4,-2.05565,-5.20769,-0.36105,-2.64885,0,0,2.4167,7.85655
0.2715,0.2,0.4,-2.05565,-5.20769,-0.36105,-2.64885,0,0,2.4167,7.85655
0.2715,0.2,0.4,-2.06345,-5.19133,-0.365034,-2.663,0,0,2.42848,7.85433
0.273,0.2,0.4,-2.06345,-5.19133,-0.365034,-2.663,0,0,2.42848,7.85433
0.273,0.2,0.4,-2.07122,-5.17454,-0.369039,-2.67713,0,0,2.44026,7.85167
0.2745,0.2,0.4,-2.07122,-5.17454,-0.369039,-2.67713,0,0,2.44026,7.85167
0.2745,0.2,0.4,-2.07897,-5.1573,-0.373066,-2.69126,0,0,2.45203,7.84856
0.276,0.2,0.4,-2.07897,-5.1573,-0.373066,-2.69126,0,0,2.45203,7.84856
0.276,0.2,0.4,-2.08669,-5.13959,-0.377113,-2.70537,0,0,2.4638,7.84497
0.2775,0.2,0.4,-2.08669,-5.13959,-0.377113,-2.70537,0,0,2.4638,7.84497
0.2775,0.2,0.4,-2.09439,-5.12139,-0.381182,-2.71948,0,0,2.47557,7.84087
0.279,0.2,0.4,-2.09439,-5.12139,-0.381182,-2.71948,0,0,2.47557,7.84087
0.279,0.2,0.4,-2.10206,-5.10267,-0.385271,-2.73358,0,0,2.48733,7.83624
0.2805,0.2,0.4,-2.10206,-5.10267,-0.385271,-2.73358,0,0,2.48733,7.83624
0.2805,0.2,0.4,-2.1097,-5.0834,-0.389382,-2.74766,0,0,2.49908,7.83107
0.282,0.2,0.4,-2.1097,-5.0834,-0.389382,-2.74766,0,0,2.49908,7.83107
0.282,0.2,0.4,-2.11731,-5.06358,-0.393514,-2.76174,0,0,2.51082,7.82532
0.2835,0.2,0.4,-2.11731,-5.06358,-0.393514,-2.76174,0,0,2.51082,7.82532
0.2835,0.2,0.4,-2.12489,-5.04318,-0.397668,-2.77581,0,0,2.52255,7.81899
0.285,0.2,0.4,-2.12489,-5.04318,-0.397668,-2.77581,0,0,2.52255,7.81899
0.285,0.2,0.4,-2.13244,-5.02219,-0.401842,-2.78986,0,0,2.53428,7.81206
0.2865,0.2,0.4,-2.13244,-5.02219,-0.401842,-2.78986,0,0,2.53428,7.81206
0.2865,0.2,0.4,-2.13995,-5.00059,-0.406037,-2.80391,0,0,2.54599,7.8045
0.288,0.2,0.4,-2.13995,-5.00059,-0.406037,-2.80391,0,0,2.54599,7.8045
0.288,0.2,0.4,-2.14744,-4.97836,-0.410254,-2.81795,0,0,2.55769,7.79631
0.2895,0.2,0.4,-2.14744,-4.97836,-0.410254,-2.81795,0,0,2.55769,7.79631
0.2895,0.2,0.4,-2.15489,-4.9555,-0.414491,-2.83198,0,0,2.56938,7.78748
0.291,0.2,0.4,-2.15489,-4.9555,-0.414491,-2.83198,0,0,2.56938,7.78748
0.291,0.2,0.4,-2.1623,-4.93199,-0.418749,-2.84599,0,0,2.58105,7.77798
0.2925,0.2,0.4,-2.1623,-4.93199,-0.418749,-2.84599,0,0,2.58105,7.77798
0.2925,0.2,0.4,-2.16968,-4.90781,-0.423029,-2.86,0,0,2.59271,7.76782
0.294,0.2,0.4,-2.16968,-4.90781,-0.423029,-2.86,0,0,2.59271,7.76782
0.294,0.2,0.4,-2.17703,-4.88298,-0.427329,-2.874,0,0,2.60436,7.75698
0.2955,0.2,0.4,-2.17703,-4.88298,-0.427329,-2.874,0,0,2.60436,7.75698
0.2955,0.2,0.4,-2.18433,-4.85747,-0.431651,-2.88799,0,0,2.61598,7.74545
0.297,0.2,0.4,-2.18433,-4.85747,-0.431651,-2.88799,0,0,2.61598,7.74545
0.297,0.2,0.4,-2.1916,-4.83127,-0.435993,-2.90196,0,0,2.62759,7.73324
0.2985,0.2,0.4,-2.1916,-4.83127,-0.435993,-2.90196,0,0,2.62759,7.73324
0.2985,0.2,0.4,-2.19882,-4.8044,-0.440357,-2.91593,0,0,2.63918,7.72033
0.3,0.2,0.4,-2.19882,-4.8044,-0.440357,-2.91593,0,0,2.63918,7.72033
0.3,0.2,0.4,-2.20601,-4.77684,-0.444741,-2.92989,0,0,2.65075,7.70673
0.3015,0.2,0.4,-2.20601,-4.77684,-0.444741,-2.92989,0,0,2.65075,7.70673
0.3015,0.2,0.4,-2.21315,-4.7486,-0.449146,-2.94383,0,0,2.6623,7.69243
0.303,0.2,0.4,-2.21315,-4.7486,-0.449146,-2.94383,0,0,2.6623,7.69243
0.303,0.2,0.4,-2.22026,-4.71967,-0.453573,-2.95777,0,0,2.67383,7.67743
0.3045,0.2,0.4,-2.22026,-4.71967,-0.453573,-2.95777,0,0,2.67383,7.67743
0.3045,0.2,0.4,-2.22731,-4.69004,-0.45802,-2.97169,0,0,2.68533,7.66173
0.306,0.2,0.4,-2.22731,-4.69004,-0.45802,-2.97169,0,0,2.68533,7.66173
0.306,0.2,0.4,-2.23432,-4.65975,-0.462488,-2.98561,0,0,2.69681,7.64536
0.3075,0.2,0.4,-2.23432,-4.65975,-0.462488,-2.98561,0,0,2.69681,7.64536
0.3075,0.2,0.4,-2.24129,-4.62878,-0.466977,-2.99951,0,0,2.70827,7.62829
0.309,0.2,0.4,-2.24129,-4.62878,-0.466977,-2.99951,0,0,2.70827,7.62829
0.309,0.2,0.4,-2.24821,-4.59715,-0.471487,-3.0134,0,0,2.7197,7.61055
0.3105,0.2,0.4,-2.24821,-4.59715,-0.471487,-3.0134,0,0,2.7197,7.61055
0.3105,0.2,0.4,-2.25508,-4.56486,-0.476017,-3.02729,0,0,2.7311,7.59215
0.312,0.2,0.4,-2.25508,-4.56486,-0.476017,-3.02729,0,0,2.7311,7.59215
0.312,0.2,0.4,-2.2619,-4.53193,-0.480569,-3.04116,0,0,2.74247,7.57309
0.3135,0.2,0.4,-2.2619,-4.53193,-0.480569,-3.04116,0,0,2.74247,7.57309
0.3135,0.2,0.4,-2.26868,-4.49837,-0.485141,-3.05502,0,0,2.75382,7.55338
0.315,0.2,0.4,-2.26868,-4.49837,-0.485141,-3.05502,0,0,2.75382,7.55338
0.315,0.2,0.4,-2.2754,-4.46418,-0.489734,-3.06887,0,0,2.76513,7.53305
0.3165,0.2,0.4,-2.2754,-4.46418,-0.489734,-3.06887,0,0,2.76513,7.53305
0.3165,0.2,0.4,-2.28207,-4.42938,-0.494347,-3.08271,0,0,2.77642,7.51209
0.318,0.2,0.4,-2.28207,-4.42938,-0.494347,-3.08271,0,0,2.77642,7.51209
0.318,0.2,0.4,-2.28869,-4.39399,-0.498982,-3.09654,0,0,2.78767,7.49053
0.3195,0.2,0.4,-2.28869,-4.39399,-0.498982,-3.09654,0,0,2.78767,7.49053
0.3195,0.2,0.4,-2.29525,-4.35802,-0.503637,-3.11035,0,0,2.79889,7.46838
0.321,0.2,0.4,-2.29525,-4.35802,-0.503637,-3.11035,0,0,2.79889,7.46838
0.321,0.2,0.4,-2.30176,-4.3215,-0.508313,-3.12416,0,0,2.81007,7.44566
0.3225,0.2,0.4,-2.30176,-4.3215,-0.508313,-3.12416,0,0,2.81007,7.44566
0.3225,0.2,0.4,-2.30821,-4.28444,-0.51301,-3.13795,0,0,2.82122,7.4224
0.324,0.2,0.4,-2.30821,-4.28444,-0.51301,-3.13795,0,0,2.82122,7.4224
0.324,0.2,0.4,-2.31461,-4.24687,-0.517727,-3.15174,0,0,2.83234,7.3986
0.3255,0.2,0.4,-2.31461,-4.24687,-0.517727,-3.15174,0,0,2.83234,7.3986
0.3255,0.2,0.4,-2.32095,-4.2088,-0.522465,-3.16551,0,0,2.84342,7.37431
0.327,0.2,0.4,-2.32095,-4.2088,-0.522465,-3.16551,0,0,2.84342,7.37431
0.327,0.2,0.4,-2.32724,-4.17026,-0.527223,-3.17927,0,0,2.85446,7.34954
0.3285,0.2,0.4,-2.32724,-4.17026,-0.527223,-3.17927,0,0,2.85446,7.34954
0.3285,0.2,0.4,-2.33347,-4.13128,-0.532003,-3.19302,0,0,2.86547,7.3243
0.33,0.2,0.4,-2.33347,-4.13128,-0.532003,-3.19302,0,0,2.86547,7.3243
0.33,0.2,0.4,-2.33963,-4.09188,-0.536802,-3.20676,0,0,2.87644,7.29864
0.3315,0.2,0.4,-2.33963,-4.09188,-0.536802,-3.20676,0,0,2.87644,7.29864
0.3315,0.2,0.4,-2.34574,-4.05209,-0.541623,-3.22049,0,0,2.88736,7.27258
0.333,0.2,0.4,-2.34574,-4.05209,-0.541623,-3.22049,0,0,2.88736,7.27258
0.333,0.2,0.4,-2.35179,-4.01193,-0.546464,-3.23421,0,0,2.89825,7.24613
0.3345,0.2,0.4,-2.35179,-4.01193,-0.546464,-3.23421,0,0,2.89825,7.24613
0.3345,0.2,0.4,-2.35778,-3.97143,-0.551325,-3.24791,0,0,2.9091,7.21934
0.336,0.2,0.4,-2.35778,-3.97143,-0.551325,-3.24791,0,0,2.9091,7.21934
0.336,0.2,0.4,-2.3637,-3.93063,-0.556208,-3.26161,0,0,2.91991,7.19223
0.3375,0.2,0.4,-2.3637,-3.93063,-0.556208,-3.26161,0,0,2.91991,7.19223
0.3375,0.2,0.4,-2.36957,-3.88955,-0.56111,-3.27529,0,0,2.93068,7.16483
0.339,0.2,0.4,-2.36957,-3.88955,-0.56111,-3.27529,0,0,2.93068,7.16483
0.339,0.2,0.4,-2.37537,-3.84822,-0.566033,-3.28896,0,0,2.9414,7.13718
0.3405,0.2,0.4,-2.37537,-3.84822,-0.566033,-3.28896,0,0,2.9414,7.13718
0.3405,0.2,0.4,-2.38111,-3.80667,-0.570977,-3.30262,0,0,2.95209,7.10929
0.342,0.2,0.4,-2.38111,-3.80667,-0.570977,-3.30262,0,0,2.95209,7.10929
0.342,0.2,0.4,-2.38679,-3.76495,-0.575941,-3.31626,0,0,2.96273,7.08121
0.3435,0.2,0.4,-2.38679,-3.76495,-0.575941,-3.31626,0,0,2.96273,7.08121
0.3435,0.2,0.4,-2.39241,-3.72306,-0.580926,-3.3299,0,0,2.97333,7.05296
0.345,0.2,0.4,-2.39241,-3.72306,-0.580926,-3.3299,0,0,2.97333,7.05296
0.345,0.2,0.4,-2.39796,-3.68106,-0.585931,-3.34352,0,0,2.98389,7.02458
0.3465,0.2,0.4,-2.39796,-3.68106,-0.585931,-3.34352,0,0,2.98389,7.02458
0.3465,0.2,0.4,-2.40345,-3.63898,-0.590956,-3.35713,0,0,2.99441,6.99611
0.348,0.2,0.4,-2.40345,-3.63898,-0.590956,-3.35713,0,0,2.99441,6.99611
0.348,0.2,0.4,-2.40888,-3.59683,-0.596002,-3.37073,0,0,3.00488,6.96757
0.3495,0.2,0.4,-2.40888,-3.59683,-0.596002,-3.37073,0,0,3.00488,6.96757
0.3495,0.2,0.4,-2.41424,-3.55467,-0.601069,-3.38432,0,0,3.01531,6.93899
0.351,0.2,0.4,-2.41424,-3.55467,-0.601069,-3.38432,0,0,3.01531,6.93899
0.351,0.2,0.4,-2.41954,-3.51252,-0.606155,-3.39789,0,0,3.0257,6.91042
0.3525,0.2,0.4,-2.41954,-3.51252,-0.606155,-3.39789,0,0,3.0257,6.91042
0.3525,0.2,0.4,-2.42478,-3.47042,-0.611262,-3.41146,0,0,3.03604,6.88188
0.354,0.2,0.4,-2.42478,-3.47042,-0.611262,-3.41146,0,0,3.03604,6.88188
0.354,0.2,0.4,-2.42995,-3.4284,-0.61639,-3.42501,0,0,3.04634,6.85341
0.3555,0.2,0.4,-2.42995,-3.4284,-0.61639,-3.42501,0,0,3.04634,6.85341
0.3555,0.2,0.4,-2.43506,-3.38649,-0.621537,-3.43855,0,0,3.0566,6.82504
0.357,0.2,0.4,-2.43506,-3.38649,-0.621537,-3.43855,0,0,3.0566,6.82504
0.357,0.2,0.4,-2.44011,-3.34472,-0.626705,-3.45208,0,0,3.06682,6.7968
0.3585,0.2,0.4,-2.44011,-3.34472,-0.626705,-3.45208,0,0,3.06682,6.7968
0.3585,0.2,0.4,-2.4451,-3.30314,-0.631894,-3.46559,0,0,3.07699,6.76873
0.36,0.2,0.4,-2.4451,-3.30314,-0.631894,-3.46559,0,0,3.07699,6.76873
0.36,0.2,0.4,-2.45002,-3.26176,-0.637102,-3.47909,0,0,3.08712,6.74085
0.3615,0.2,0.4,-2.45002,-3.26176,-0.637102,-3.47909,0,0,3.08712,6.74085
0.3615,0.2,0.4,-2.45488,-3.22063,-0.642331,-3.49258,0,0,3.09721,6.71321
0.363,0.2,0.4,-2.45488,-3.22063,-0.642331,-3.49258,0,0,3.09721,6.71321
0.363,0.2,0.4,-2.45968,-3.17977,-0.64758,-3.50606,0,0,3.10726,6.68583
0.3645,0.2,0.4,-2.45968,-3.17977,-0.64758,-3.50606,0,0,3.10726,6.68583
0.3645,0.2,0.4,-2.46442,-3.13922,-0.652849,-3.51953,0,0,3.11727,6.65875
0.366,0.2,0.4,-2.46442,-3.13922,-0.652849,-3.51953,0,0,3.11727,6.65875
0.366,0.2,0.4,-2.4691,-3.09901,-0.658138,-3.53298,0,0,3.12724,6.63198
0.3675,0.2,0.4,-2.4691,-3.09901,-0.658138,-3.53298,0,0,3.12724,6.63198
0.3675,0.2,0.4,-2.47372,-3.05916,-0.663448,-3.54642,0,0,3.13717,6.60557
0.369,0.2,0.4,-2.47372,-3.05916,-0.663448,-3.54642,0,0,3.13717,6.60557
0.369,0.2,0.4,-2.47828,-3.0197,-0.668778,-3.55985,0,0,3.14706,6.57955
0.3705,0.2,0.4,-2.47828,-3.0197,-0.668778,-3.55985,0,0,3.14706,6.57955
0.3705,0.2,0.4,-2.48278,-2.98067,-0.674127,-3.57326,0,0,3.15691,6.55393
0.372,0.2,0.4,-2.48278,-2.98067,-0.674127,-3.57326,0,0,3.15691,6.55393
0.372,0.2,0.4,-2.48722,-2.94208,-0.679497,-3.58666,0,0,3.16672,6.52875
0.3735,0.2,0.4,-2.48722,-2.94208,-0.679497,-3.58666,0,0,3.16672,6.52875
0.3735,0.2,0.4,-2.49161,-2.90398,-0.684887,-3.60005,0,0,3.17649,6.50403
0.375,0.2,0.4,-2.49161,-2.90398,-0.684887,-3.60005,0,0,3.17649,6.50403
0.375,0.2,0.4,-2.49593,-2.86637,-0.690298,-3.61343,0,0,3.18623,6.4798
0.3765,0.2,0.4,-2.49593,-2.86637,-0.690298,-3.61343,0,0,3.18623,6.4798
0.3765,0.2,0.4,-2.50021,-2.82929,-0.695728,-3.62679,0,0,3.19593,6.45608
0.378,0.2,0.4,-2.50021,-2.82929,-0.695728,-3.62679,0,0,3.19593,6.45608
0.378,0.2,0.4,-2.50442,-2.79275,-0.701178,-3.64015,0,0,3.2056,6.4329
0.3795,0.2,0.4,-2.50442,-2.79275,-0.701178,-3.64015,0,0,3.2056,6.4329
0.3795,0.2,0.4,-2.50858,-2.75679,-0.706648,-3.65348,0,0,3.21523,6.41028
0.381,0.2,0.4,-2.50858,-2.75679,-0.706648,-3.65348,0,0,3.21523,6.41028
0.381,0.2,0.4,-2.51269,-2.72142,-0.712138,-3.66681,0,0,3.22483,6.38823
0.3825,0.2,0.4,-2.51269,-2.72142,-0.712138,-3.66681,0,0,3.22483,6.38823
0.3825,0.2,0.4,-2.51675,-2.68666,-0.717649,-3.68012,0,0,3.2344,6.36678
0.384,0.2,0.4,-2.51675,-2.68666,-0.717649,-3.68012,0,0,3.2344,6.36678
0.384,0.2,0.4,-2.52075,-2.65253,-0.723179,-3.69342,0,0,3.24393,6.34595
0.3855,0.2,0.4,-2.52075,-2.65253,-0.723179,-3.69342,0,0,3.24393,6.34595
0.3855,0.2,0.4,-2.52471,-2.61904,-0.728729,-3.70671,0,0,3.25344,6.32575
0.387,0.2,0.4,-2.52471,-2.61904,-0.728729,-3.70671,0,0,3.25344,6.32575
0.387,0.2,0.4,-2.52861,-2.58621,-0.734299,-3.71998,0,0,3.26291,6.30619
0.3885,0.2,0.4,-2.52861,-2.58621,-0.734299,-3.71998,0,0,3.26291,6.30619
0.3885,0.2,0.4,-2.53247,-2.55406,-0.739889,-3.73324,0,0,3.27235,6.2873
0.39,0.2,0.4,-2.53247,-2.55406,-0.739889,-3.73324,0,0,3.27235,6.2873
0.39,0.2,0.4,-2.53627,-2.5226,-0.745499,-3.74649,0,0,3.28177,6.26909
0.3915,0.2,0.4,-2.53627,-2.5226,-0.745499,-3.74649,0,0,3.28177,6.26909
0.3915,0.2,0.4,-2.54003,-2.49184,-0.751128,-3.75972,0,0,3.29116,6.25156
0.393,0.2,0.4,-2.54003,-2.49184,-0.751128,-3.75972,0,0,3.29116,6.25156
0.393,0.2,0.4,-2.54375,-2.46178,-0.756778,-3.77294,0,0,3.30053,6.23472
0.3945,0.2,0.4,-2.54375,-2.46178,-0.756778,-3.77294,0,0,3.30053,6.23472
0.3945,0.2,0.4,-2.54742,-2.43244,-0.762447,-3.78615,0,0,3.30987,6.21859
0.396,0.2,0.4,-2.54742,-2.43244,-0.762447,-3.78615,0,0,3.30987,6.21859
0.396,0.2,0.4,-2.55105,-2.40383,-0.768136,-3.79934,0,0,3.31918,6.20317
0.3975,0.2,0.4,-2.55105,-2.40383,-0.768136,-3.79934,0,0,3.31918,6.20317
0.3975,0.2,0.4,-2.55463,-2.37594,-0.773845,-3.81252,0,0,3.32848,6.18846
0.399,0.2,0.4,-2.55463,-2.37594,-0.773845,-3.81252,0,0,3.32848,6.18846
0.399,0.2,0.4,-2.55817,-2.34879,-0.779574,-3.82569,0,0,3.33775,6.17447
0.4005,0.2,0.4,-2.55817,-2.34879,-0.779574,-3.82569,0,0,3.33775,6.17447
0.4005,0.2,0.4,-2.56168,-2.32736,-0.78532,-3.82884,-1.25e-006,-0.005,3.347,6.1612
0.402,0.2,0.4,-2.56168,-2.32736,-0.78532,-3.82884,-1.25e-006,-0.005,3.347,6.1612
