"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,565.6854249,-0,0,0,0,0,0,480
0.0002,559.0083115,0.06146653498,-1.049640807,0.9881742722,312.2379099,-563.0092233,250.7713134,789.4279022
0.0004,552.3682888,0.1227458957,-6.738067379,6.615321483,339.5632739,-556.3805295,216.8172555,799.3148404
0.0006,545.8318248,0.1835408344,-15.96525474,15.7817139,366.701745,-549.862472,183.160727,827.8550599
0.0008,539.4202378,0.2436114213,-24.85378058,24.61016916,393.5401399,-543.4686148,149.928475,859.4169105
0.001,533.1034655,0.3027205852,-29.59026791,29.28754733,419.9410785,-537.161269,117.2201906,877.9387175
0.0012002,526.7952507,0.3606922891,-26.51574976,26.15505747,445.7697548,-530.8468599,85.07710508,867.6677504
0.0014002,520.3810704,0.4171819555,-12.23979633,11.82261438,470.7932283,-524.404084,53.61085567,814.5068282
0.0016002,513.7433717,0.44999115,-0.9236475498,0.4736563998,483.8676668,-495.7002917,11.8326249,744.1610793
0.0018002,507.0692696,0.4915590289,-0.9357127542,0.4441537253,501.3145739,-477.6119221,-23.70265176,736.5760703
0.0020002,500.4105678,6.46973458,-6.868247451,0.3985128709,504.4228969,-451.4680832,-52.95481376,734.1991733
0.0022002,494.0291524,43.92543731,-44.26696066,0.3415233495,498.1163486,-419.8200199,-78.29632879,850.7301793
0.0024002,488.3560271,111.9454264,-112.2286124,0.2831859916,492.5792162,-387.8827455,-104.6964707,1111.753315
0.0026002,483.7652912,205.4083745,-205.6321055,0.2237310279,488.1753557,-355.9533037,-132.222052,1518.590913
0.0028002,480.5585099,318.5792969,-318.74269,0.1633931001,485.1948621,-324.2940628,-160.9007993,2070.342517
0.003,478.9582182,445.1215747,-445.2240463,0.1024715592,483.847597,-293.1596293,-190.6879677,2757.712969
0.0032,479.0979201,578.7717105,-578.8127954,0.04108490998,484.2545372,-262.6697442,-221.5847931,3561.761613
0.0034,481.0286727,712.7290975,-712.7086336,-0.0204638826,486.453139,-232.994618,-253.458521,4447.409601
0.0036,484.7099204,840.3200821,-840.2381502,-0.0819319136,490.3894996,-204.228752,-286.1607476,5365.900372
0.0038,490.0130889,955.0391954,-954.8961188,-0.1430765968,495.9220343,-176.4226472,-319.4993871,6256.26472
0.004,496.724858,1050.707165,-1050.503509,-0.203656622,502.8250651,-149.5841198,-353.2409454,7049.517278
0.0042,504.5525451,1121.621295,-1121.357862,-0.2634329075,510.794505,-123.680667,-387.113838,7674.573932
0.0044002,513.1402232,1162.719101,-1162.396873,-0.3222276823,519.4643026,-98.61814903,-420.8461535,8065.551737
0.0046002,522.0425972,1169.568516,-1169.188825,-0.3796914766,528.3803001,-74.34422191,-454.0360782,8167.887225
0.0048002,530.7877392,1138.728651,-1138.292995,-0.4356568022,537.063689,-50.70322558,-486.3604634,7947.805543
0.0050002,538.8549949,1067.638287,-1067.148384,-0.4899027894,544.9886937,-27.54270721,-517.4459865,7396.288682
0.0052002,545.6962063,954.7395324,-954.1973171,-0.542215354,551.6040419,-4.694072817,-546.9099691,6533.52614
0.0054002,550.7818402,808.2278159,-790.2014794,-18.02633651,556.3791584,-0.7721743707,-555.606984,5424.26473
0.0056002,553.7950657,644.2746384,-559.6473767,-84.6272617,558.9978709,-0.4750196399,-558.5228513,4235.938201
0.0058002,554.5116402,463.8934088,-263.3013834,-200.5920254,559.2377173,-0.06270929535,-559.175008,3106.107091
0.0060002,552.8024399,316.9933224,-0.2037047954,-316.7896176,380.5700539,176.8650547,-557.4351086,2255.338332
0.0062002,550.3314578,317.7343829,-0.1431253187,-317.5912576,349.045568,205.9201062,-554.9656742,2242.072811
0.0064002,547.959705,331.1567517,-0.08198099073,-331.0747707,317.3009523,235.3198796,-552.620832,2299.936746
0.0066002,545.8297266,353.2376424,-0.02051312158,-353.2171293,285.5241115,265.0109694,-550.535081,2409.663979
0.0068002,544.0289842,379.7565715,0.04103570351,-379.7976072,253.8758485,294.9115931,-548.7874416,2550.50263
0.0070002,542.5879485,406.403602,0.1024225794,-406.5060246,222.4885411,324.911223,-547.3997641,2699.645863
0.0072002,541.4796436,428.8907276,0.1634052402,-429.0541328,191.4655465,354.8709501,-546.3364966,2832.437101
0.0074002,540.6207079,443.0603425,0.2237430151,-443.2840856,160.8813617,384.6246005,-545.5059622,2923.357403
0.0076002,539.8737361,444.9914535,0.2831977786,-445.2746513,130.7824259,413.9804877,-544.7629136,2947.733687
0.0078002,539.051183,431.1007481,0.3415348899,-431.442283,101.1887038,442.7239353,-543.9126391,2883.991643
0.0080002,537.9205393,398.2348831,0.398524119,-398.6334072,72.09590272,470.6204202,-542.7163229,2716.190794
0.0082002,536.210621,343.7517705,0.4539405554,-344.205711,43.47824401,497.4192534,-540.8974974,2436.534678
0.0084002,533.618793,265.5917344,0.5075654959,-266.0992999,15.2917024,522.8577058,-538.1494082,2047.545416
0.0086002,529.8258288,159.0949285,7.035231785,-166.1301602,0.1520595446,533.9979263,-534.1499859,1562.803513
0.0088002,524.6824963,0.634439192,65.56204549,-66.19648468,-0.06492754137,528.8131973,-528.7482698,1102.488588
0.0090002,518.9132072,0.302767425,76.13560484,-76.43837226,-110.1485037,523.0647352,-412.9162315,1037.873246
0.0092002,513.4715717,0.2436591242,114.18076,-114.4244191,-137.019887,517.6991417,-380.6792548,1174.210488
0.0094002,508.6963966,0.1835892121,175.3402311,-175.5238204,-164.7284196,513.0462349,-348.3178153,1429.096269
0.0096002,504.8627379,0.1227947573,254.5649778,-254.6877726,-193.2880462,509.3709724,-316.0829262,1794.946697
0.0098002,502.1753277,0.06151568765,346.3793514,-346.4408671,-222.6756929,506.8671349,-284.191442,2259.987788
0.01,500.7645217,5.540604138e-005,444.9179888,-444.9180442,-252.7989706,505.6533473,-252.8543767,2804.487513
0.0102,500.6791124,-0.06146653498,544.4712155,-544.4097489,-283.6167897,505.7669829,-222.1501932,3401.178072
0.0104,501.8938749,-0.1227458957,639.0304824,-638.9077365,-314.9584093,507.1708001,-192.2123908,4011.717562
0.0106,504.3034911,-0.1835408344,722.8284103,-722.6448695,-346.6444821,509.7479463,-163.1034642,4590.301599
0.0108,507.7275123,-0.2436114213,790.3843583,-790.1407469,-378.4593386,513.3070123,-134.8476737,5086.244193
0.011,511.915087,-0.3027205852,836.639287,-836.3365665,-410.1539587,517.5870294,-107.4330707,5448.377414
0.0112,516.5514332,-0.3606350493,857.0806353,-856.7200003,-441.4498004,522.264191,-80.81439054,5630.307267
0.0114,521.2658881,-0.4171262516,847.8544626,-847.4373363,-472.0433982,526.9601276,-54.91672948,5595.959594
0.0116,525.6413564,-0.4719712471,805.8623404,-805.3903692,-501.6116336,531.2515482,-29.63991456,5324.792961
0.0118,529.2249352,-0.5249535877,728.8408526,-728.315899,-529.8175684,534.681024,-4.863455678,4816.0617
0.012,531.5739641,-19.19657956,624.7204513,-605.5238718,-536.2168094,536.8031361,-0.5863267059,4107.080588
0.0122,532.4615157,-90.45149249,509.8070523,-419.3555598,-537.0607007,537.3896044,-0.3289037385,3336.907185
0.0124,531.7428187,-213.9617015,383.6761495,-169.714448,-536.3393844,536.2951372,0.04424720932,2607.932176
0.0126,529.4693268,-317.0772745,317.3010655,-0.2237909634,-534.1026376,378.9469124,155.1557252,2197.974836
0.0128,527.2354967,-352.8651693,353.0286231,-0.1634538,-531.9403273,347.6971454,184.2431819,2371.337675
0.013,525.5704297,-401.6605395,401.763011,-0.1024715592,-530.3727933,316.4222275,213.9505658,2627.500897
0.0132,524.6158092,-458.6670515,458.7081364,-0.04108490995,-529.5321262,285.3085386,244.2235876,2946.531166
0.0134,524.4479862,-518.8979762,518.8775123,0.0204638826,-529.4847038,254.5104003,274.9743034,3303.956118
0.0136,525.0762503,-577.3025119,577.22058,0.08193191361,-530.229714,224.1488593,306.0808548,3670.221528
0.0138,526.4428336,-628.891874,628.7487974,0.1430765968,-531.6994121,194.3113361,337.388076,4011.301372
0.014,528.4245596,-668.8644992,668.6608426,0.203656622,-533.7610187,165.0520966,368.7089222,4290.463913
0.0142,530.8361481,-692.7260503,692.4626174,0.2634329075,-536.2202657,136.3935474,399.8267183,4471.033458
0.0144,533.4350979,-696.4022053,696.0800357,0.3221695438,-538.8265039,108.328319,430.4981849,4519.873674
0.0146,535.9279679,-676.3419356,675.9623009,0.379634724,-541.279191,80.82204367,460.4571473,4411.216958
0.0148,537.9779833,-629.608191,629.1725894,0.4356016594,-543.2356788,53.81679192,489.4188869,4130.396863
0.015,539.2137497,-553.9545786,553.4647291,0.4898494741,-544.3200814,27.23505877,517.0850227,3677.033647
0.0152,539.2388858,-447.8860783,447.3439142,0.5421640766,-544.1330284,0.9842048128,543.1488236,3067.248273
0.0154,537.7025271,-324.4638072,296.2998821,28.16392512,-542.3222068,0.2681356888,542.0540711,2362.313393
0.0156,534.5018525,-198.1374024,85.4562368,112.6811656,-538.7843688,-0.02722490158,538.8115937,1712.089047
0.0158,529.9932763,-160.7428479,0.263539638,160.4793083,-398.9266659,-135.3867643,534.3134302,1433.113007
0.016,525.6172629,-189.2922655,0.2037650125,189.0885005,-366.8799002,-163.1146839,529.9945841,1541.89174
0.0162,521.7547412,-236.9260335,0.14318622,236.7828473,-334.7068807,-191.5205175,526.2273981,1752.523459
0.0164,518.6288103,-298.876589,0.08204233705,298.7945467,-302.6339274,-220.5915083,523.2254356,2051.824152
0.0166,516.3966251,-370.0408871,0.02057467038,370.0203125,-270.8551679,-250.2804769,521.1356448,2422.904848
0.0168,515.1457664,-445.1097286,-0.04097419511,445.1507028,-239.5303758,-280.5046119,520.0349876,2843.136116
0.017,514.892381,-518.7002551,-0.1023613542,518.8026164,-208.7836943,-311.1451508,519.9288451,3283.290533
0.0172,515.5810981,-585.4900408,-0.1633445397,585.6533853,-178.7032491,-342.0479521,520.7512012,3708.032137
0.0174,517.0867518,-640.3491982,-0.223683079,640.5728812,-149.3416639,-373.0249666,522.3666305,4077.750567
0.0176,519.217735,-678.4680924,-0.2831388434,678.7512312,-120.71739,-403.8565165,524.5739065,4351.582254
0.0178,521.7210984,-695.4771987,-0.3414771881,695.8186759,-92.81690592,-434.2944355,527.1113414,4491.309312
0.018,524.2892506,-687.5561669,-0.3984678783,687.9546348,-65.59771334,-464.0659901,529.6637035,4465.713191
0.0182,526.5678545,-651.5307334,-0.4538859979,651.9846194,-38.99192778,-492.8783796,531.8703074,4254.897108
0.0184002,528.1661485,-584.8716345,-0.5075654958,585.3792,-12.88466524,-520.4506686,533.3353339,3853.56211
0.0186002,528.6702326,-482.2163692,-8.237292245,490.4536615,-0.473978603,-533.1678577,533.6418363,3276.603344
0.0188002,527.8397384,-321.564994,-65.64451555,387.2095095,-0.2559202225,-532.2915283,532.5474485,2645.4897
0.0190002,525.5923544,-99.67363883,-178.0569694,277.7306082,0.07838325219,-530.0470824,529.9686991,2061.58819
0.0192002,522.2119521,-0.2436591242,-252.3505568,252.5942159,141.5282381,-526.715844,385.1876059,1850.90853
0.0194002,519.1720036,-0.1835892121,-297.0321243,297.2157135,170.0879044,-523.7652045,353.6773001,2057.835953
0.0196002,516.8357767,-0.1227947572,-357.139897,357.2626917,199.3771284,-521.5491369,322.1720084,2361.391733
0.0198002,515.3756195,-0.06151568765,-427.6303879,427.6919036,229.3570765,-520.2299022,290.8728257,2744.412039
0.0200002,514.8949036,6.156285451e-006,-503.2173975,503.2173914,259.9532279,-519.9002996,259.9470716,3184.171487
0.0202002,515.4256172,0.06152797593,-578.5056338,578.4441058,291.0547822,-520.5815269,229.5267447,3651.273464
0.0204002,516.927848,0.1228069728,-648.1240639,648.001257,322.5150128,-522.2229301,199.7079173,4109.858998
0.0206002,519.2909696,0.1836013066,-706.859904,706.6763027,354.152474,-524.7034579,170.5509838,4519.197199
0.0208002,522.3366152,0.2436710499,-749.7879839,749.5443128,385.7530935,-527.8348933,142.0817999,4836.521606
0.0210002,525.8233869,0.3027791349,-772.3931735,772.0903944,417.0731235,-531.3668092,114.2936858,5020.840481
0.0212002,529.453061,0.360692289,-770.6833668,770.3226745,447.8428242,-534.9929986,87.15017445,5037.322676
0.0214002,532.878243,0.4171819555,-741.2902004,740.8730185,477.7708518,-538.359331,60.58847919,4861.772789
0.0216002,535.7112933,0.4720251953,-681.555243,681.0832178,506.5492592,-541.072851,34.52359183,4484.675075
0.0218002,537.5342707,0.5250055673,-589.5999314,589.0749258,533.8589768,-542.7118613,8.852884478,3914.30436
0.0220002,537.92883,13.30932646,-470.7388834,457.429557,542.4117939,-542.8559136,0.4441197864,3185.294348
0.0222002,536.682744,78.75867219,-344.5706256,265.8119534,541.1049915,-541.2920446,0.1870530942,2441.171718
0.0224002,533.7128813,198.9179737,-212.0940596,13.17608591,538.1228175,-537.9370758,-0.185741702,1790.850052
0.0226002,529.8589106,222.2912745,-222.5150055,0.2237310279,534.3026487,-379.0169502,-155.2856985,1717.559839
0.0228002,526.3638627,258.8095856,-258.9729787,0.1633931001,530.880584,-347.1369238,-183.7436603,1877.713168
0.0230002,523.4612142,310.4117264,-310.5141367,0.1024103343,528.0810845,-315.2457606,-212.8353239,2126.989856
0.0232002,521.3199566,372.2322354,-372.2732588,0.04102340174,526.0634107,-283.5434268,-242.519984,2448.514384
0.0234002,520.0425049,439.1712924,-439.150767,-0.02052543145,524.919778,-252.197163,-272.722615,2820.765829
0.0236002,519.6624114,506.0232202,-505.9412269,-0.08199326014,524.6733275,-221.3399927,-303.3333348,3216.522466
0.0238002,520.1438308,567.6063978,-567.4632603,-0.1431374989,525.277851,-191.0701045,-334.2077465,3603.02392
0.0240002,521.3827344,618.8926473,-618.6889305,-0.2037168393,526.619264,-161.4511105,-365.1681535,3943.396689
0.0242002,523.2097711,655.1326602,-654.869168,-0.2634922025,528.5187172,-132.5131256,-396.0055916,4199.227507
0.0244002,525.3947978,671.9745702,-671.6523425,-0.3222276823,530.7373645,-104.25468,-426.4826845,4334.029837
0.0246002,527.6529202,665.5732075,-665.193516,-0.3796914766,532.9826223,-76.64538298,-456.3372393,4317.234217
0.0248002,529.6519126,632.6874985,-632.2518417,-0.4356568022,534.9157833,-49.62927276,-485.2865106,4128.253021
0.0250002,531.0208479,570.7638635,-570.2739607,-0.4899027893,536.1608145,-23.12876765,-513.0320469,3760.13795
0.0252002,531.3598851,478.2566274,-477.2086859,-1.047941556,536.3142787,-0.4761602681,-535.8381185,3219.698145
0.0254002,530.3422913,371.66618,-334.482084,-37.18409603,535.0473702,-0.2972976906,-534.7500725,2585.028208
0.0256002,527.8756997,260.7240247,-131.2236149,-129.5004098,532.2665832,-0.001723203412,-532.26486,1983.985596
0.0258002,524.1025256,210.7001183,-0.2634803437,-210.436638,396.0016065,132.5209993,-528.5226058,1654.465303
0.0260002,520.4543813,248.3099118,-0.2037047958,-248.106207,364.3273738,160.6223742,-524.949748,1816.055632
0.0262002,517.4319766,303.6631559,-0.1431253184,-303.5200306,332.5817889,189.4563274,-522.0381163,2080.350724
0.0264002,515.2391657,371.8258931,-0.08198099074,-371.7439121,300.9813845,219.0003118,-519.9816963,2432.683749
0.0266002,514.0120995,447.5622988,-0.0205131216,-447.5417857,269.7096544,249.1965123,-518.9061667,2853.596855
0.0268002,513.8158241,525.4674097,0.04103570349,-525.5084454,238.9150094,279.9507539,-518.8657633,3317.135527
0.0270002,514.6429013,600.1015364,0.1024225794,-600.203959,208.7097433,311.1324251,-519.8421683,3790.418636
0.0272002,516.4138661,666.1251995,0.1634052402,-666.2886047,179.1699171,342.5753206,-521.7452377,4234.608634
0.0274002,518.9795272,718.4316431,0.2237430152,-718.6553861,150.336164,374.0794029,-524.4155669,4607.232085
0.0276002,522.1248514,752.2738579,0.2831977786,-752.5570557,122.2152833,405.4133452,-527.6286285,4865.637097
0.0278002,525.5745637,763.3827984,0.3415348899,-763.7243333,94.78268938,436.3179208,-531.1006102,4971.23148
0.0280002,529.0002804,748.0743402,0.398524119,-748.4728644,67.98562131,466.5101388,-534.4957601,4894.043566
0.0282002,532.0289308,703.3427999,0.4539405554,-703.7967405,41.74699376,495.6880031,-537.4349968,4617.088926
0.0284002,534.252339,626.9388583,0.5075654958,-627.4464238,15.96982156,523.535825,-539.5056465,4140.017811
0.0286002,535.2416227,515.2372603,4.943284083,-520.1805444,0.5102934659,539.7656675,-540.275961,3479.460517
0.0288002,534.7076001,347.003564,54.88900516,-401.8925691,0.2921142667,539.1633038,-539.4554181,2753.452724
0.0290002,532.5530481,117.3387822,159.6485212,-276.9873035,-0.04230969665,536.9886104,-536.9463007,2077.957597
0.0292002,529.0110998,0.2436591241,231.3161262,-231.5597854,-144.9067708,533.4729093,-388.5661385,1764.309173
0.0294002,525.6166299,0.1835892121,265.0296498,-265.2132391,-173.2782087,530.145813,-356.8676044,1910.698807
0.0296002,522.7843865,0.1227947573,314.9148045,-315.0375992,-202.3092023,527.4132847,-325.1040824,2151.210762
0.0298002,520.6981638,0.06151568767,376.151779,-376.2132947,-231.9668648,525.4494787,-293.482614,2469.54424
0.0300002,519.4756154,-6.15626908e-006,443.6566845,-443.6566784,-262.1840186,524.3618809,-262.1778623,2844.999931
0.0302002,519.1655646,-0.06152797591,512.2088312,-512.1473032,-292.8584554,524.1888734,-231.330418,3251.161567
0.0304002,519.7470302,-0.1228069727,576.5818153,-576.4590083,-323.8530589,524.8990223,-201.0459634,3655.789607
0.0306002,521.1300427,-0.1836013066,631.6741268,-631.4905255,-354.996823,526.3921558,-171.3953328,4021.995937
0.0308002,523.1581591,-0.2436710499,672.6357968,-672.3921258,-386.0867125,528.5021314,-142.4154189,4310.615667
0.0310002,525.6126317,-0.3027791349,694.9896543,-694.6868752,-416.8903427,531.0012477,-114.110905,4483.558101
0.0312002,528.218142,-0.360692289,694.7434092,-694.3827169,-447.149426,533.6062023,-86.4567763,4507.779281
0.0314002,530.6499519,-0.4171819554,668.4905,-668.073318,-476.5839088,535.985445,-59.4015362,4359.438756
0.0316002,532.5423136,-0.4720251953,613.4973249,-613.0252997,-504.8967146,537.7677619,-32.87104729,4027.755356
0.0318002,533.4979395,-0.5250055673,527.7749343,-527.2499288,-531.7789904,538.5518884,-6.772898007,3518.082788
0.0320002,533.1259223,-16.9174545,418.2955574,-401.3781029,-537.5600606,537.9445208,-0.3844602639,2865.407945
0.0322002,531.2563022,-88.04275466,303.6776024,-215.6348478,-535.6469517,535.7745437,-0.1275919655,2211.064295
0.0324002,527.8368711,-199.0483326,199.3315186,-0.2831859922,-532.2341869,407.7102312,124.5239557,1614.848668
0.0326002,523.9625788,-225.8099126,226.0336436,-0.2237310279,-528.413366,376.0723088,152.3410572,1719.231571
0.0328002,520.5797065,-272.0519513,272.2153444,-0.1633931001,-525.1229241,344.2580938,180.8648303,1929.584226
0.0330002,517.9169405,-333.051996,333.1544063,-0.1024103343,-522.5821024,312.4962695,210.0858328,2232.235367
0.0332002,516.1375352,-403.7373986,403.778422,-0.04102340176,-520.9440099,280.9837263,239.9602836,2609.969347
0.0334002,515.3354827,-478.8138759,478.7933504,0.02052543144,-520.2920503,249.8832992,270.4087511,3039.914067
0.0336002,515.533425,-552.8980398,552.8160466,0.08199326013,-520.6380989,219.3223784,301.3157205,3492.584788
0.0338002,516.6823647,-620.6511538,620.5080163,0.1431374989,-521.9224812,189.3924196,332.5300616,3932.262687
0.0340002,518.6631942,-676.9119731,676.7082563,0.2037168393,-524.0157677,160.1493623,363.8664054,4318.73117
0.0342002,521.2898845,-716.825052,716.5615598,0.2634922025,-526.7222191,131.6148766,395.1073425,4610.221629
0.0344002,524.3143898,-735.9615628,735.6393351,0.3222276823,-529.7849326,103.778464,426.0064685,4767.275471
0.0346002,527.4330937,-730.4301491,730.0504576,0.3796914766,-532.89251,76.60032684,456.2921831,4757.112329
0.0348002,530.2946413,-696.975278,696.5396212,0.4356568021,-535.6870862,50.0149242,485.672162,4558.015288
0.0350002,532.5089987,-633.0608103,632.5709075,0.4899027893,-537.7735562,23.93513847,513.8384177,4163.215935
0.0352002,533.6575563,-537.0506037,536.2813371,0.7692665665,-538.7298118,0.535511535,538.1943003,3581.791404
0.0354002,533.3846923,-424.3253848,390.3885944,33.93679049,-538.1983307,0.3564514474,537.8418792,2887.601942
0.0356002,531.5705518,-305.7153298,183.197761,122.5175688,-536.0583932,0.06068013144,535.9977131,2215.782892
0.0358002,528.2148963,-223.0668564,0.2634803331,222.8033761,-398.0701491,-134.5895526,532.6597017,1725.489431
0.0360002,524.6852619,-253.6812922,0.2037047958,253.4775874,-366.4481812,-162.7431817,529.1913629,1854.003255
0.0362002,521.687074,-301.9436905,0.1431253184,301.8005651,-334.7076139,-191.5821524,526.2897663,2082.461623
0.0364002,519.4241861,-363.0773469,0.08198099079,362.9953659,-303.065142,-221.0840692,524.1492112,2395.67436
0.0366002,518.034597,-432.0021391,0.02051312162,431.9816259,-271.705339,-251.1921969,522.8975359,2774.379275
0.0368002,517.5872497,-503.4633862,-0.04103570347,503.5044219,-240.7787144,-281.8144589,522.5931733,3193.576341
0.0370002,518.0805948,-572.1625677,-0.1024225794,572.2649903,-210.4006476,-312.8233294,523.223977,3622.042837
0.0372002,519.4428507,-632.8896881,-0.1634052402,633.0530933,-180.6511709,-344.0565744,524.7077453,4023.165326
0.0374002,521.5340964,-680.653341,-0.2237430151,680.8770841,-151.5756678,-375.3189067,526.8945744,4357.047642
0.0376002,524.1500283,-710.8046454,-0.2831977786,711.0878432,-123.1864006,-406.3844624,529.570863,4583.697111
0.0378002,527.0272883,-719.153336,-0.3415348899,719.4948709,-95.46482081,-437.0000522,532.464873,4666.969011
