    "time","driveAngle","spring.w_rel",  "PI.I.y","inertia1.phi","spring.phi_rel","integrator.y","inertia1.w"
         0,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.001,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.002,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.003,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.004,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.005,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.006,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.007,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.008,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.009,      1.57,         0,      -0.1,         0,     0.001,         0,         0
      0.01,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.011,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.012,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.013,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.014,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.015,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.016,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.017,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.018,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.019,      1.57,         0,      -0.1,         0,     0.001,         0,         0
      0.02,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.021,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.022,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.023,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.024,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.025,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.026,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.027,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.028,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.029,      1.57,         0,      -0.1,         0,     0.001,         0,         0
      0.03,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.031,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.032,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.033,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.034,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.035,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.036,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.037,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.038,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.039,      1.57,         0,      -0.1,         0,     0.001,         0,         0
      0.04,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.041,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.042,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.043,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.044,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.045,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.046,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.047,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.048,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.049,      1.57,         0,      -0.1,         0,     0.001,         0,         0
      0.05,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.051,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.052,      1.57,         0,      -0.1,         0,     0.001,         0,         0
     0.053,      1.57,         0,      -0.1,         0,     0.001,         0,         0
