"time","tankLevel","tankLevel2","tankLevel3"
0,0,0,0
0.3,0,0,0
0.6,0,0,0
0.9,0,0,0
1.2,0.464342,0,0
1.5,1.06851,0,0
1.8,1.67268,0,0
2.1,2.33773,0,0
2.4,3.17106,0,0
2.7,4.00439,0,0
3,4.79167,0,0
3.3,5.625,0,0
3.6,6.45833,0,0
3.9,7.29166,0,0
4.2,8.40278,0,0
4.5,9.23611,0,0
4.8,10.0694,0,0
5.1,10.7639,0,0
5.4,11.5972,0,0
5.7,12.4306,0,0
6,13.125,0,0
6.3,13.9583,0,0
6.6,14.7917,0,0
6.9,15.625,0,0
7.2,16.7361,0,0
7.5,17.5695,0,0
7.8,18.4028,0,0
8.1,19.0973,0,0
8.4,19.9306,0,0
8.7,20.7639,0,0
9,21.4584,0,0
9.3,22.2917,0,0
9.6,23.125,0,0
9.9,23.9584,0,0
10.2,25.0695,0,0
10.5,25.9028,0,0
10.8,26.7362,0,0
11.1,27.4306,0,0
11.4,28.2639,0,0
11.7,29.0973,0,0
12,29.7917,0,0
12.3,30.6251,0,0
12.6,31.4584,0,0
12.9,32.2917,0,0
13.2,33.4029,0,0
13.5,34.2362,0,0
13.8,35.0695,0,0
14.1,35.764,0,0
14.4,36.5973,0,0
14.7,37.4306,0,0
15,38.1251,0,0
15.3,38.9584,0,0
15.6,39.7918,0,0
15.9,40.6251,0,0
16.2,41.7362,0,0
16.5,42.5695,0,0
16.8,43.4029,0,0
17.1,44.0973,0,0
17.4,44.9307,0,0
17.7,45.764,0,0
18,46.4584,0,0
18.3,47.2918,0,0
18.6,48.1251,0,0
18.9,48.9585,0,0
19.2,50.0696,0,0
19.5,50.9029,0,0
19.8,51.7362,0,0
20.1,52.4307,0,0
20.4,53.264,0,0
20.7,54.0974,0,0
21,54.7918,0,0
21.3,55.6251,0,0
21.6,56.4585,0,0
21.9,57.2918,0,0
22.2,58.4029,0,0
22.5,59.2363,0,0
22.8,60.0696,0,0
23.1,60.764,0,0
23.4,61.5974,0,0
23.7,62.4307,0,0
24,63.1252,0,0
24.3,63.9585,0,0
24.6,64.7918,0,0
24.9,65.6251,0,0
25.2,66.7362,0,0
25.5,67.5695,0,0
25.8,68.4028,0,0
26.1,69.0973,0,0
26.4,69.9306,0,0
26.7,70.7639,0,0
27,71.4583,0,0
27.3,72.2916,0,0
27.6,73.1249,0,0
27.9,73.9583,0,0
28.2,75.0693,0,0
28.5,75.9027,0,0
28.8,76.736,0,0
29.1,77.4304,0,0
29.4,78.2637,0,0
29.7,79.097,0,0
30,79.7915,0,0
30.3,80.6248,0,0
30.6,81.4581,0,0
30.9,82.2914,0,0
31.2,83.4025,0,0
31.5,84.2358,0,0
31.8,85.0691,0,0
32.1,85.7635,0,0
32.4,86.5968,0,0
32.7,87.4302,0,0
33,88.1246,0,0
33.3,88.9579,0,0
33.6,89.7912,0,0
33.9,90.6245,0,0
34.2,91.7356,0,0
34.5,92.5689,0,0
34.8,93.4022,0,0
35.1,94.0967,0,0
35.4,94.93,0,0
35.7,95.7633,0,0
36,96.4577,0,0
36.3,97.291,0,0
36.6,98.1243,0,0
36.9,98.9576,0,0
37.2,99.3273,0,0.158333
37.5,99.4192,0,0.316667
37.8,99.511,0,0.475
38.1,99.1313,0,0.938194
38.4,98.3104,0,1.75903
38.7,97.4896,0,2.57986
39,96.8056,0,3.26389
39.3,95.9723,0,4.09722
39.6,95.139,0,4.93055
39.9,94.3057,0,5.76389
40.2,93.1946,0,6.875
40.5,92.3613,0,7.70833
40.8,91.528,0,8.54167
41.1,90.8335,0,9.23611
41.4,90.0002,0,10.0694
41.7,89.1669,0,10.9028
42,88.4725,0,11.5972
42.3,87.6392,0,12.4306
42.6,86.8059,0,13.2639
42.9,85.9725,0,14.0972
43.2,84.8615,0,15.2084
43.5,84.0281,0,16.0417
43.8,83.1948,0,16.875
44.1,82.5004,0,17.5695
44.4,81.6671,0,18.4028
44.7,80.8338,0,19.2361
45,80.1394,0,19.9306
45.3,79.306,0,20.7639
45.6,78.4727,0,21.5973
45.9,77.6394,0,22.4306
46.2,76.5283,0,23.5417
46.5,75.695,0,24.375
46.8,74.8617,0,25.2084
47.1,74.1673,0,25.9028
47.4,73.334,0,26.7362
47.7,72.5006,0,27.5695
48,71.8062,0,28.2639
48.3,70.9729,0,29.0973
48.6,70.1396,0,29.9306
48.9,69.3063,0,30.764
49.2,68.1952,0,31.8751
49.5,67.3619,0,32.7084
49.8,66.5286,0,33.5417
50.1,65.8341,0,34.2362
50.4,65.0008,0,35.0695
50.7,64.1675,0,35.9029
51,63.4731,0,36.5973
51.3,62.6397,0,37.4306
51.6,61.8064,0,38.264
51.9,60.9731,0,39.0973
