"time","TAmb","TDif","heatCapacitor.T","TRes"
0,293.14999389648437,2,293.14999389648437,293.14999389648437
0.0099999997764825821,293.14999389648437,2,293.14999389648437,293.14999389648437
0.0099999997764825821,293.14999389648437,2,293.24990844726562,293.24990844726562
0.019999999552965164,293.14999389648437,2,293.24990844726562,293.24990844726562
0.019999999552965164,293.14999389648437,2,293.34970092773437,293.34970092773437
0.029999999329447746,293.14999389648437,2,293.34970092773437,293.34970092773437
0.029999999329447746,293.14999389648437,2,293.4493408203125,293.4493408203125
0.039999999105930328,293.14999389648437,2,293.4493408203125,293.4493408203125
0.039999999105930328,293.14999389648437,2,293.54885864257812,293.54885864257812
0.05000000074505806,293.14999389648437,2,293.54885864257812,293.54885864257812
0.05000000074505806,293.14999389648437,2,293.64825439453125,293.64825439453125
0.059999998658895493,293.14999389648437,2,293.64825439453125,293.64825439453125
0.059999998658895493,293.14999389648437,2,293.74746704101562,293.74746704101562
0.070000000298023224,293.14999389648437,2,293.74746704101562,293.74746704101562
0.070000000298023224,293.14999389648437,2,293.84658813476563,293.84658813476563
0.079999998211860657,293.14999389648437,2,293.84658813476563,293.84658813476563
0.079999998211860657,293.14999389648437,2,293.94552612304687,293.94552612304687
0.090000003576278687,293.14999389648437,2,293.94552612304687,293.94552612304687
0.090000003576278687,293.14999389648437,2,294.04437255859375,294.04437255859375
0.10000000149011612,293.14999389648437,2,294.04437255859375,294.04437255859375
0.10000000149011612,293.14999389648437,2,294.14306640625,294.14306640625
0.10999999940395355,293.14999389648437,2,294.14306640625,294.14306640625
0.10999999940395355,293.14999389648437,2,294.24160766601562,294.24160766601562
0.11999999731779099,293.14999389648437,2,294.24160766601562,294.24160766601562
0.11999999731779099,293.14999389648437,2,294.34002685546875,294.34002685546875
0.12999999523162842,293.14999389648437,2,294.34002685546875,294.34002685546875
0.12999999523162842,293.14999389648437,2,294.43829345703125,294.43829345703125
0.14000000059604645,293.14999389648437,2,294.43829345703125,294.43829345703125
0.14000000059604645,293.14999389648437,2,294.53643798828125,294.53643798828125
0.15000000596046448,293.14999389648437,2,294.53643798828125,294.53643798828125
0.15000000596046448,293.14999389648437,2,294.63442993164062,294.63442993164062
0.15999999642372131,293.14999389648437,2,294.63442993164062,294.63442993164062
0.15999999642372131,293.14999389648437,2,294.7322998046875,294.7322998046875
