time,J1_w,J2_w,J3_w,J4_w
0.0,10.0,0.0,0.0,0.0
0.003,9.97142755897,0.0299999418754,2.78249645547e-15,2.7825753738e-15
0.006,9.9456505046,0.0599994390135,3.15719672628e-15,3.15748276751e-15
0.009,9.92263485792,0.0899981421184,3.88578058619e-15,3.8862047171e-15
0.012,9.9023222739,0.119995647959,3.44169137634e-15,3.44221487254e-15
0.015,9.88462862542,0.149991537545,3.83026943496e-15,3.83097230912e-15
0.018,9.86944585323,0.179985386761,4.38538094727e-15,4.38626612342e-15
0.021,9.85664328145,0.209976769765,4.0800696155e-15,4.08106307026e-15
0.024,9.84606890328,0.239965260135,3.10862446895e-15,3.1096616602e-15
0.027,9.83755078466,0.269950431266,2.60902410787e-15,2.61020913706e-15
0.03,9.83089862404,0.299931856515,5.3290705182e-15,5.33024904987e-15
0.033,9.82589545883,0.329909090009,4.38538094727e-15,4.38662747784e-15
0.036,9.82231350962,0.359881702442,3.99680288865e-15,3.99811376672e-15
0.039,9.81999624207,0.389849401666,4.05231403988e-15,4.05365209976e-15
0.042,9.81866057361,0.419811694162,2.55351295664e-15,2.55484292526e-15
0.045,9.81809380346,0.449768211051,2.55351295664e-15,2.55479851827e-15
0.048,9.81797995138,0.479718431301,3.16413562018e-15,3.1653794149e-15
0.051,9.81805617394,0.509661926361,3.5527136788e-15,3.5539184644e-15
0.054,9.81803749161,0.539598239139,2.44249065418e-15,2.44366793676e-15
0.057,9.81766616214,0.569526960559,5.10702591328e-15,5.10818671753e-15
0.06,9.81667403126,0.599447656144,3.33066907388e-15,3.33181853033e-15
0.063,9.81481675401,0.629359919441,2.33146835171e-15,2.33254251927e-15
0.066,9.81184710419,0.659263325552,2.44249065418e-15,2.44345027094e-15
0.069,9.80753949634,0.689157452611,2.88657986403e-15,2.88745320317e-15
0.072,9.80165094958,0.719041880077,2.10942374679e-15,2.11025149736e-15
0.075,9.79398730026,0.748916181049,3.88578058619e-15,3.88644159139e-15
0.078,9.78434394574,0.778779930112,3.88578058619e-15,3.8860446107e-15
0.081,9.77251701508,0.808632702294,6.32827124036e-15,6.32782977773e-15
