"time","step-size","source.i.J1_w","source.i.J2_w","source.i.J3_w","source.i.J4_w"
0.0,0.0,10.0,0.0,0.0,0.0
1.0E-7,1.0E-7,9.999999000004207,9.99999684836439E-7,1.7807105887491376E-15,1.7807105023950358E-15
0.0010001,0.001,9.990157394489817,0.010000991570500162,5.242334344401911E-15,5.241477629644617E-15
0.0020001000000000003,0.001,9.980629154897693,0.020000975694623335,4.603956105242446E-15,4.602113539105727E-15
0.0030001000000000003,0.001,9.97141090963583,0.030000872021734182,7.750744490664374E-15,7.748024698135963E-15
0.0040001,0.001,9.962503675510048,0.04000071227339852,8.174017018802715E-15,8.1706467858501E-15
0.0050001,0.001,9.953907912823674,0.05000051080982715,6.591949208711867E-15,6.588208812235424E-15
0.0060001,0.001,9.94562362157671,0.060000267631025395,8.31279489688086E-15,8.30896461378097E-15
0.0070001,0.001,9.937646758229356,0.06999994600185744,7.271960811294775E-15,7.26818097514326E-15
0.0080001,0.001,9.929965126017784,0.07999943511602225,6.744604874597826E-15,6.740593699780545E-15
0.0090001,0.001,9.922588289452188,0.08999882186608055,7.868705687030797E-15,7.864512407154248E-15
0.010000100000000001,0.001,9.915516248532565,0.09999810625202876,7.13318293321663E-15,7.128856781887311E-15
0.011000100000000002,0.001,9.90874900325892,0.10999728827387045,8.0629947163402E-15,8.05858492716461E-15
0.012000100000000003,0.001,9.902264106146431,0.1199962465357931,6.0923488476305465E-15,6.087763557762372E-15
0.013000100000000004,0.001,9.896062661458327,0.1299949870096473,5.551115123125783E-15,5.546269410702328E-15
0.014000100000000005,0.001,9.890153369426042,0.1399935567462105,5.995204332975845E-15,5.990067962519276E-15
0.015000100000000006,0.001,9.884536230049575,0.14999195574548096,5.662137425588298E-15,5.656680161620778E-15
0.016000100000000007,0.001,9.879206840648608,0.15999016717737113,4.218847493575595E-15,4.213053726598084E-15
0.017000100000000008,0.001,9.874120393775463,0.16998801975684863,4.6351811278100286E-15,4.6291841014611984E-15
0.01800010000000001,0.001,9.869307541051832,0.17998563065559559,4.9682480351975755E-15,4.962079166515813E-15
0.01900010000000001,0.001,9.86476828247771,0.189982999873612,5.190292640122607E-15,5.1839833461463006E-15
0.02000010000000001,0.001,9.8605026180531,0.1999801274108961,3.524958103184872E-15,3.518539800952409E-15
0.02100010000000001,0.001,9.85647809066298,0.20997691681768416,7.105427357601002E-15,7.098861170137188E-15
0.022000100000000012,0.001,9.852679546476342,0.21997332306274586,6.827871601444713E-15,6.821085832357047E-15
0.023000100000000013,0.001,9.849130436414669,0.22996941583299346,6.522560269672795E-15,6.515534011414057E-15
0.024000100000000014,0.001,9.84583076047796,0.23996519512842696,6.189493362285248E-15,6.1822057073082195E-15
0.025000100000000015,0.001,9.842780518666217,0.24996066094904812,7.605027718682322E-15,7.597457759439783E-15
0.026000100000000016,0.001,9.839902678362542,0.2599556237204599,7.827072323607354E-15,7.819350765710083E-15
0.027000100000000016,0.001,9.837241798705147,0.26995019310103885,7.993605777301127E-15,7.985775626474657E-15
0.028000100000000017,0.001,9.834801067911531,0.2799443769368697,8.548717289613705E-15,8.54081527663482E-15
0.029000100000000018,0.001,9.832580485981692,0.2899381752279524,9.381384558082573E-15,9.373447413728054E-15
0.03000010000000002,0.001,9.830548480924577,0.29993152060359307,7.494005416219807E-15,7.486042463170532E-15
0.03100010000000002,0.001,9.828661195377675,0.30992431947765553,7.716050021144838E-15,7.708032508879532E-15
0.03200010000000002,0.001,9.826960245754647,0.3199166606543731,7.66053886991358E-15,7.65247417571345E-15
0.03300010000000002,0.001,9.825445632055489,0.3299085441337475,9.103828801926284E-15,9.095724303072533E-15
0.03400010000000002,0.001,9.824117354280201,0.3398999699157752,8.43769498715119E-15,8.429558060925024E-15
0.03500010000000002,0.001,9.822894208400053,0.3498907823220634,6.494804694057166E-15,6.486645227208592E-15
0.03600010000000002,0.001,9.82180346898336,0.3598810336414129,7.049916206369744E-15,7.041743242775831E-15
0.03700010000000002,0.001,9.820861420988912,0.369870755094146,6.661338147750939E-15,6.653160228030524E-15
0.03800010000000002,0.001,9.820068064416711,0.37985994668026457,7.16093850883226E-15,7.152764173604177E-15
0.039000100000000024,0.001,9.81940116133771,0.3898485689704607,5.88418203051333E-15,5.876017971790721E-15
0.040000100000000025,0.001,9.818782481719728,0.3998364832577668,7.549516567451064E-15,7.5413629741018E-15
0.041000100000000025,0.001,9.818271794317463,0.40982379551609505,6.5503158452884236E-15,6.542177874667329E-15
0.042000100000000026,0.001,9.817869099130915,0.4198105057454491,6.439293542825908E-15,6.431176352287809E-15
0.04300010000000003,0.001,9.817574396160087,0.42979661394582713,5.440092820663267E-15,5.43200156756299E-15
0.04400010000000003,0.001,9.817314466260056,0.4397819970214787,5.10702591327572E-15,5.098991074799693E-15
0.04500010000000003,0.001,9.817088118285781,0.4497666529698563,6.6058269965196814E-15,6.5978794617628816E-15
0.04600010000000003,0.001,9.816926849038389,0.4597506347432603,6.161737786669619E-15,6.15389755285303E-15
0.04700010000000003,0.001,9.81683065851788,0.4697339423416942,7.438494264988549E-15,7.430781329333155E-15
0.04800010000000003,0.001,9.816791519622841,0.4797165626789379,7.16093850883226E-15,7.15336833523486E-15
0.04900010000000003,0.001,9.816698717753432,0.4896983152620358,7.216449660063518E-15,7.208975186093285E-15
0.05000010000000003,0.001,9.816626753113392,0.49967932154526906,8.049116928532385E-15,8.041733165921734E-15
0.051000100000000034,0.001,9.816575625702718,0.5096595815286342,6.106226635438361E-15,6.098928595919712E-15
0.052000100000000035,0.001,9.816545335521415,0.5196390952121384,8.43769498715119E-15,8.430477682456959E-15
0.053000100000000036,0.001,9.816478828211523,0.5296177704765839,5.88418203051333E-15,5.877050063519171E-15
0.05400010000000004,0.001,9.816343268133657,0.539595554306004,7.327471962526033E-15,7.320435455954498E-15
0.05500010000000004,0.001,9.816183889500104,0.5495725197349355,7.105427357601002E-15,7.098488830061216E-15
0.05600010000000004,0.001,9.816000692310865,0.55954866676338,6.8833827526759706E-15,6.87654472277706E-15
0.05700010000000004,0.001,9.81579367656594,0.5695239953913394,8.548717289613705E-15,8.541982275964795E-15
0.05800010000000004,0.001,9.81545005934004,0.5794983214944445,5.551115123125783E-15,5.544459814935056E-15
0.05900010000000004,0.001,9.81503136129354,0.5894717455085825,4.773959005888173E-15,4.767374181746571E-15
0.06000010000000004,0.001,9.814544696903472,0.5994442790485301,5.773159728050814E-15,5.7666377958976864E-15
0.06100010000000004,0.001,9.813990066169834,0.6094159221142839,5.10702591327572E-15,5.1005592810504175E-15
0.062000100000000044,0.001,9.813330233332586,0.6193866119220388,6.8833827526759706E-15,6.876957633512256E-15
0.06300010000000004,0.001,9.812505459745932,0.6293562477455055,5.551115123125783E-15,5.544707791611887E-15
0.06400010000000005,0.001,9.811569991841285,0.6393249210504646,8.215650382226158E-15,8.209246137772041E-15
0.06500010000000005,0.001,9.81052382961864,0.6492926318369072,6.106226635438361E-15,6.0998107774539805E-15
0.06600010000000005,0.001,9.809366973078003,0.6592593801048405,6.217248937900877E-15,6.210806765796192E-15
0.06700010000000005,0.001,9.808015139495721,0.6692250157165116,6.661338147750939E-15,6.654861013580891E-15
0.06800010000000005,0.001,9.806492726218938,0.6791895821323433,7.105427357601002E-15,7.0989048613594394E-15
0.06900010000000005,0.001,9.80481919300441,0.6891531140171399,7.66053886991358E-15,7.653959214119354E-15
0.07000010000000005,0.001,9.80299453985214,0.6991156113708996,6.661338147750939E-15,6.6546895349229024E-15
0.07100010000000005,0.001,9.801000583418844,0.7090770390938648,6.439293542825908E-15,6.432574464140151E-15
0.07200010000000005,0.001,9.798762143708185,0.7190372520642168,6.8833827526759706E-15,6.876634238307158E-15
0.07300010000000005,0.001,9.796335295861063,0.7289963585251957,7.771561172376096E-15,7.764792523575575E-15
0.07400010000000005,0.001,9.793720039877478,0.7389543584767999,7.327471962526033E-15,7.320692480545156E-15
0.07500010000000006,0.001,9.790916375757432,0.7489112519190311,7.327471962526033E-15,7.320690948616145E-15
0.07600010000000006,0.001,9.78786964411039,0.7588669210494476,7.993605777301127E-15,7.986798501401058E-15
0.07700010000000006,0.001,9.784575113133341,0.7688213556700205,7.549516567451064E-15,7.54265535344654E-15
0.07800010000000006,0.001,9.781058793613818,0.7787746118394505,8.43769498715119E-15,8.430768353423168E-15
0.07900010000000006,0.001,9.777320685551821,0.7887266895577341,6.994405055138486E-15,6.9874015200679284E-15
0.08000010000000006,0.001,9.7733571566991,0.7986775797510983,7.438494264988549E-15,7.431398060441685E-15
0.08100010000000006,0.001,9.769093673336911,0.8086270962256723,6.5503158452884236E-15,6.543023243867459E-15
0.08200010000000006,0.001,9.764579618610506,0.8185753623462801,8.104628079763643E-15,8.097093632460546E-15
0.08300010000000006,0.001,9.759814992519882,0.8285223781129183,8.659739592076221E-15,8.651917849882961E-15
0.08400010000000006,0.001,9.754799795065038,0.8384681435255867,8.215650382226158E-15,8.207495896134705E-15
0.08500010000000006,0.001,9.749505424863447,0.8484125714576862,9.2148511043888E-15,9.206300699950926E-15
0.08600010000000007,0.001,9.743912012284113,0.8583556013816,8.43769498715119E-15,8.428673175900097E-15
0.08700010000000007,0.001,9.738044438090778,0.8682973090900443,8.548717289613705E-15,8.539164002703972E-15
0.08800010000000007,0.001,9.731902702283442,0.878237694583019,9.43689570931383E-15,9.426750877900037E-15
0.08900010000000007,0.001,9.725486804862102,0.8881767578605206,7.549516567451064E-15,7.538720122687791E-15
0.09000010000000007,0.001,9.71875233922433,0.8981143208529367,1.0325074129013956E-14,1.0314001898512153E-14
0.09100010000000007,0.001,9.71172198950399,0.9080504745231988,9.658940314238862E-15,9.647745457514485E-15
0.09200010000000007,0.001,9.704399568406828,0.9179852341601862,8.548717289613705E-15,8.537515540556077E-15
0.09300010000000007,0.001,9.696785075932842,0.9279185997639008,8.770761894538737E-15,8.759668987037177E-15
0.09400010000000007,0.001,9.688868909694081,0.9378505132173469,5.329070518200751E-15,5.3181744047936145E-15
0.09500010000000007,0.001,9.680633304826609,0.9477808670013985,6.217248937900877E-15,6.206586174336202E-15
0.09600010000000007,0.001,9.672093770087802,0.9577097549804439,7.105427357601002E-15,7.095079369114928E-15
0.09700010000000008,0.001,9.663250305477662,0.9676371771544812,6.328271240363392E-15,6.3183194521920565E-15
0.09800010000000008,0.001,9.654102910996189,0.977563133523514,7.327471962526033E-15,7.317997799905573E-15
0.09900010000000008,0.001,9.644640390841657,0.98748747969492,7.216449660063518E-15,7.206958008949755E-15
0.10000010000000008,0.001,9.634865434399261,0.9974102503537896,7.993605777301127E-15,7.983740016295763E-15
0.10100010000000008,0.001,9.62478098686139,1.0073314834843625,7.105427357601002E-15,7.094982531005431E-15
0.10200010000000008,0.001,9.614387048228048,1.0172511790866423,8.215650382226158E-15,8.204421534341775E-15
0.10300010000000008,0.001,9.603683984466898,1.0271693063815572,6.661338147750939E-15,6.649158207714104E-15
0.10400010000000008,0.001,9.592673592963742,1.0370857142031422,9.325873406851315E-15,9.312761368499184E-15
0.10500010000000008,0.001,9.581354562561453,1.0470005128239528,7.549516567451064E-15,7.535355694129387E-15
0.10600010000000008,0.001,9.569726893260034,1.0569137022439943,6.661338147750939E-15,6.6460117028054684E-15
0.10700010000000008,0.001,9.557790585059486,1.0668252824632685,8.43769498715119E-15,8.421086233927674E-15
0.10800010000000008,0.001,9.54555701453012,1.0767351410906159,8.215650382226158E-15,8.1979785507594E-15
0.10900010000000009,0.001,9.533028027755769,1.08664325988825,9.325873406851315E-15,9.307412244720226E-15
0.11000010000000009,0.001,9.520197651602187,1.096549697865818,6.439293542825908E-15,6.4201404022564106E-15
0.11100010000000009,0.001,9.507065886069377,1.1064544550233268,6.661338147750939E-15,6.641590380968959E-15
0.11200010000000009,0.001,9.49363369635921,1.11635752624378,8.659739592076221E-15,8.639473664353414E-15
0.11300010000000009,0.001,9.479937197708232,1.1262587200630794,7.327471962526033E-15,7.305982805947367E-15
0.11400010000000009,0.001,9.465952808509396,1.1361581614985763,8.43769498715119E-15,8.41478783943064E-15
0.11500010000000009,0.001,9.451680528762703,1.1460558505502672,8.659739592076221E-15,8.635219690927761E-15
0.11600010000000009,0.001,9.437120358468151,1.155951787218152,7.771561172376096E-15,7.7452337555137E-15
0.11700010000000009,0.001,9.422294645793839,1.165845889431342,7.327471962526033E-15,7.299244643158193E-15
0.1180001000000001,0.001,9.40722185253513,1.1757380893911709,7.105427357601002E-15,7.0752923212117316E-15
0.1190001000000001,0.001,9.391880639996147,1.1856284654613685,8.659739592076221E-15,8.627591272981151E-15
0.1200001000000001,0.001,9.37627100817689,1.1955170176419312,8.43769498715119E-15,8.403427819665951E-15
0.1210001000000001,0.001,9.360392957077355,1.2054037459328608,8.215650382226158E-15,8.179158800666382E-15
0.1220001000000001,0.001,9.344306711980842,1.215288478521174,1.0436096431476471E-14,1.0397797059831017E-14
0.1230001000000001,0.001,9.327983704464978,1.2251712969079502,9.769962616701378E-15,9.730024373438673E-15
0.1240001000000001,0.001,9.311417321343372,1.2350522199595435,9.547918011776346E-15,9.506452475034447E-15
0.1250001000000001,0.001,9.294607562616026,1.2449312476759538,9.547918011776346E-15,9.505036759693308E-15
0.1260001000000001,0.001,9.277576961557864,1.2548083266209868,1.0880185641326534E-14,1.0835921246465712E-14
0.1270001000000001,0.001,9.260373587417622,1.2646833428015434,9.769962616701378E-15,9.724179112493042E-15
0.1280001000000001,0.001,9.242956938818496,1.2745563922640066,1.021405182655144E-14,1.0166755251285829E-14
0.1290001000000001,0.001,9.225327015760488,1.2844274750083748,9.992007221626409E-15,9.943203613593756E-15
0.1300001000000001,0.001,9.207483818243595,1.294296591034648,9.103828801926284E-15,9.053524199416823E-15
