time,Piston_r2,Inertia_w
0.0,0.299999925,0.0
0.001,0.299999923998,0.009442840473
0.002,0.299999921745,0.0189819699052
0.003,0.299999918044,0.0286970595872
0.004,0.299999912685,0.0386761917944
0.005,0.29999990545,0.0490194489842
0.006,0.299999896058,0.0598262853229
0.007,0.299999884164,0.0711978316245
0.008,0.299999869302,0.0832448397581
0.009,0.299999850933,0.0960765634977
0.01,0.299999828345,0.109817558294
0.011,0.299999800698,0.12459476728
0.012,0.299999766948,0.140546289857
0.013,0.2999997258,0.157828326262
0.014,0.299999675742,0.176591360811
0.015,0.299999614882,0.19701369439
0.016,0.299999540914,0.219289716864
0.017,0.299999451044,0.243630093676
0.018,0.299999341875,0.270264517458
0.019,0.299999209285,0.299443749528
0.02,0.29999904827,0.33144240794
0.021,0.299998852752,0.366561655404
0.022,0.29999861535,0.405132038703
0.023,0.299998327101,0.447516582459
0.024,0.299997977124,0.494114322687
0.025,0.29999755219,0.545365584317
0.026,0.299997036277,0.601750289533
0.027,0.299996409912,0.663798762899
0.028,0.299995649454,0.732094480043
0.029,0.299994726204,0.807279498696
0.03,0.299993605319,0.890060418949
0.031,0.299992244501,0.981214921334
0.032,0.299990592404,1.08159893411
0.033,0.299988586696,1.19215448366
0.034,0.299986151617,1.31392284928
0.035,0.29998319541,1.448040069
0.036,0.299979606622,1.59576039945
0.037,0.299975249972,1.75846415451
0.038,0.299969961285,1.93766919098
0.039,0.299963541342,2.13504407617
0.04,0.299955748419,2.35242218182
0.041,0.299946289266,2.59181667143
0.042,0.299934808173,2.85543672398
0.043,0.299920873313,3.1457128818
0.044,0.299903961913,3.46529117385
0.045,0.299883440239,3.81706929811
0.046,0.299858540218,4.20421596655
0.047,0.299828331614,4.63018522326
0.048,0.299791688378,5.09873325819
0.049,0.299747248286,5.61393300522
0.05,0.299693364663,6.18018510398
0.051,0.299628048828,6.80222333717
0.052,0.299548900034,7.48512105386
0.053,0.299453028466,8.23425182108
0.054,0.299336959746,9.05527481563
0.055,0.299196521517,9.95409901153
0.056,0.299026717135,10.9367996378
0.057,0.298821579766,12.0095119444
0.058,0.298574008175,13.1782857065
0.059,0.298275585333,14.4488930963
0.06,0.297916382882,15.8265807201
0.061,0.2974847547,17.3157662151
0.062,0.296967138971,18.9196925965
0.063,0.296347879163,20.6405371569
0.064,0.295608993875,22.477821524
0.065,0.29473013515,24.4289468206
0.066,0.293688559214,26.4886129908
0.067,0.292459183591,28.6488252817
0.068,0.291014944067,30.8981606298
0.069,0.289326744999,33.2240143171
0.07,0.287364375117,35.6110977387
0.071,0.28509713842,38.0428841138
0.072,0.282494617482,40.5031073961
0.073,0.279527523232,42.977147863
0.074,0.276168606548,45.4533391322
0.075,0.272393543964,47.9240774018
0.076,0.268181736559,50.3867086491
0.077,0.263516986055,52.8440852852
0.078,0.258388064,55.3047125228
0.079,0.252789151134,57.7824935006
0.08,0.246720308735,60.2962558071
0.081,0.240187977007,62.8689915065
0.082,0.233205991097,65.5277207126
0.083,0.225795553583,68.3017943108
0.084,0.217986459638,71.2217792002
0.085,0.209818408819,74.3192922844
0.086,0.201341779818,77.6241377897
0.087,0.192619385151,81.1616277779
0.088,0.183727068388,84.9521579734
0.089,0.174755115513,89.0005947555
0.09,0.165808012558,93.2928779989
0.091,0.157003042644,97.7886216113
0.092,0.148467059548,102.415035434
0.093,0.140331172031,107.064993561
0.094,0.132723365805,111.603329124
0.095,0.125760000827,115.882596801
0.096,0.119537905811,119.764101023
0.097,0.114129022643,123.140952023
0.098,0.10957907617,125.950251394
0.099,0.105910497854,128.172554695
0.1,0.103128467855,129.82041048
0.101,0.101228239494,130.922432039
0.102,0.100201921854,131.508274111
0.103,0.100043602267,131.595808807
0.104,0.100752103123,131.19305219
0.105,0.102331544695,130.295643216
0.106,0.104790502478,128.901245318
0.107,0.108138046307,127.013125271
0.108,0.112378749712,124.649351737
0.109,0.117507460588,121.850551866
0.11,0.123504101024,118.689423013
0.111,0.130329439971,115.26768837
0.112,0.13792406035,111.711268015
0.113,0.146209616753,108.154463463
0.114,0.155092844477,104.723991564
0.115,0.164470882169,101.525875834
0.116,0.174235953885,98.6401929793
0.117,0.184280201209,96.1202154645
0.118,0.194498074731,93.9998445671
0.119,0.20478861107,92.2985248389
0.12,0.215055690475,91.0293802257
0.121,0.225208066017,90.2035990701
0.122,0.235157997407,89.833950952
0.123,0.244818796496,89.9348995603
0.124,0.254100924634,90.5202125167
0.125,0.262909110468,91.6018276163
0.126,0.271136323966,93.1807539954
0.127,0.278659443749,95.226436349
0.128,0.28533230069,97.653648644
0.129,0.290982735406,100.282478017
0.13,0.295417525529,102.810528423
0.131,0.298440280405,104.821440818
0.132,0.299886013155,105.881428178
0.133,0.299664157672,105.847536728
0.134,0.297778091925,105.213018421
0.135,0.294300699249,104.198047598
0.136,0.289350519115,103.050805419
0.137,0.283068271699,102.012232978
0.138,0.275598354215,101.269942581
0.139,0.267077178657,100.951239637
0.14,0.257631595124,101.14335524
0.141,0.247380364541,101.91008936
0.142,0.23643841484,103.304531502
0.143,0.224922353207,105.376252044
0.144,0.212956637718,108.172293589
0.145,0.200680446533,111.734944157
0.146,0.188253963344,116.092031718
0.147,0.175863022416,121.240443777
0.148,0.163721611413,127.113327435
0.149,0.152068534425,133.550276788
0.15,0.141155641007,140.278553058
0.151,0.131228079448,146.925146529
0.152,0.1224983671,153.079911518
0.153,0.115123463519,158.39020912
0.154,0.10919433074,162.641168254
0.155,0.10474304641,165.766585594
0.156,0.101762668207,167.804653577
0.157,0.100231450708,168.829157025
0.158,0.100132442469,168.891679714
0.159,0.101463925094,168.003893855
0.16,0.104240406384,166.142842881
0.161,0.108487282601,163.290313395
0.162,0.11422229715,159.462942131
0.163,0.121435229591,154.755773041
0.164,0.13007062329,149.399957496
0.165,0.140015600181,143.724123569
0.166,0.151105621582,138.119330352
0.167,0.163138762306,132.948086552
0.168,0.175894486521,128.491910067
0.169,0.189149646968,124.935812482
0.17,0.202686801159,122.386270656
0.171,0.216297552396,120.912195163
0.172,0.229780232155,120.573485358
0.173,0.242931706852,121.435260222
0.174,0.255533394984,123.570437085
0.175,0.267331178601,127.03942804
0.176,0.278008168111,131.814465867
0.177,0.287153516205,137.614660855
0.178,0.294244544861,143.630673738
0.179,0.298687873399,148.316881898
0.18,0.299978405978,149.8489825
0.181,0.297938597462,148.03990601
0.182,0.292788801823,144.113891538
0.183,0.284993814468,139.545585543
0.184,0.275072755344,135.516996394
0.185,0.263483883615,132.642375258
0.186,0.250601051697,131.166091163
0.187,0.236732143429,131.169865519
0.188,0.222147163952,132.685371124
0.189,0.207105542742,135.735792044
0.19,0.191880189802,140.33203467
0.191,0.176775178078,146.441909738
0.192,0.162136090742,153.907011806
0.193,0.148346411524,162.366459913
0.194,0.135801697069,171.210695164
0.195,0.124862585517,179.655752481
0.196,0.115802110455,186.953420514
0.197,0.108772426342,192.627290513
0.198,0.103814808703,196.539377781
0.199,0.100904371346,198.771009869
0.2,0.100002204891,199.445008362
0.201,0.10109202577,198.622526083
0.202,0.104191761586,196.265471096
0.203,0.109344557304,192.318246173
0.204,0.116580777682,186.796537086
0.205,0.125871400781,179.934148377
0.206,0.137089408882,172.261015658
