"time","outputs"
0,282.84
3.1554e-30,282.84
1.5789e-10,282.84
3.1578e-10,282.84
4.7377e-10,282.84
6.3187e-10,282.84
7.9007e-10,282.84
9.4838e-10,282.84
1.1068e-09,282.84
1.2653e-09,282.84
1.4239e-09,282.84
1.5826e-09,282.84
1.7415e-09,282.84
1.9004e-09,282.84
2.0594e-09,282.84
2.2186e-09,282.84
2.3807e-09,282.84
2.5486e-09,282.84
2.7224e-09,282.84
2.9021e-09,282.84
3.0877e-09,282.84
3.2792e-09,282.84
3.4767e-09,282.84
3.6801e-09,282.84
3.8894e-09,282.84
4.1048e-09,282.84
4.3261e-09,282.84
4.5533e-09,282.84
4.7866e-09,282.84
5.0259e-09,282.84
5.2713e-09,282.84
5.5227e-09,282.84
5.7801e-09,282.84
6.0436e-09,282.84
6.3132e-09,282.84
6.5889e-09,282.84
6.8708e-09,282.84
7.1587e-09,282.84
7.4528e-09,282.84
7.7531e-09,282.84
8.0595e-09,282.84
8.3722e-09,282.84
8.691e-09,282.84
9.0161e-09,282.84
9.3474e-09,282.84
9.685e-09,282.84
1.0029e-08,282.84
1.0379e-08,282.84
1.0736e-08,282.84
1.1098e-08,282.84
1.1468e-08,282.84
1.1843e-08,282.84
1.2225e-08,282.84
1.2614e-08,282.84
1.3009e-08,282.84
1.341e-08,282.84
1.3818e-08,282.84
1.4232e-08,282.84
1.4653e-08,282.84
1.508e-08,282.84
1.5514e-08,282.84
1.5955e-08,282.84
1.6402e-08,282.84
1.6856e-08,282.84
1.7316e-08,282.84
1.7784e-08,282.84
1.8258e-08,282.84
1.8738e-08,282.84
1.9226e-08,282.84
1.972e-08,282.84
2.0221e-08,282.84
2.073e-08,282.84
2.1244e-08,282.84
2.1766e-08,282.84
2.2295e-08,282.84
2.2831e-08,282.84
2.3374e-08,282.84
2.3924e-08,282.84
2.4481e-08,282.84
2.5045e-08,282.84
2.5616e-08,282.84
2.6194e-08,282.84
2.678e-08,282.84
