"time","y_0","y_1","y_2"
0,0,0,0
0.001,0,0,0
0.002,0,0,0
0.003,0,0,0
0.004,0,0,0
0.005,0,0,0
0.006,0,0,0
0.007,0,0,0
0.008,0,0,0
0.009,0,0,0
0.01,0.199983333,0,0
0.011,0.199983333,0,0
0.012,0.199983333,0,0
0.013,0.199983333,0,0
0.014,0.199983333,0,0
0.015,0.199983333,0,0
0.016,0.199983333,0,0
0.017,0.199983333,0,0
0.018,0.199983333,0,0
0.019,0.199983333,0,0
0.02,0.799733358,1.79972001,0
0.021,0.799733358,1.79972001,0
0.022,0.799733358,1.79972001,0
0.023,0.799733358,1.79972001,0
0.024,0.799733358,1.79972001,0
0.025,0.799733358,1.79972001,0
0.026,0.799733358,1.79972001,0
0.027,0.799733358,1.79972001,0
0.028,0.799733358,1.79972001,0
0.029,0.799733358,1.79972001,0
0.03,1.798650312,1.79972001,0
0.031,1.798650312,1.79972001,0
0.032,1.798650312,1.79972001,0
0.033,1.798650312,1.79972001,0
0.034,1.798650312,1.79972001,0
0.035,1.798650312,1.79972001,0
0.036,1.798650312,1.79972001,0
0.037,1.798650312,1.79972001,0
0.038,1.798650312,1.79972001,0
0.039,1.798650312,1.79972001,0
0.04,3.19573543,3.5977606,4.1977206
0.041,3.19573543,3.5977606,4.1977206
0.042,3.19573543,3.5977606,4.1977206
0.043,3.19573543,3.5977606,4.1977206
0.044,3.19573543,3.5977606,4.1977206
0.045,3.19573543,3.5977606,4.1977206
0.046,3.19573543,3.5977606,4.1977206
0.047,3.19573543,3.5977606,4.1977206
0.048,3.19573543,3.5977606,4.1977206
0.049,3.19573543,3.5977606,4.1977206
0.05,4.98959122,3.5977606,4.1977206
0.051,4.98959122,3.5977606,4.1977206
0.052,4.98959122,3.5977606,4.1977206
0.053,4.98959122,3.5977606,4.1977206
0.054,4.98959122,3.5977606,4.1977206
0.055,4.98959122,3.5977606,4.1977206
0.056,4.98959122,3.5977606,4.1977206
0.057,4.98959122,3.5977606,4.1977206
0.058,4.98959122,3.5977606,4.1977206
0.059,4.98959122,3.5977606,4.1977206
0.06,7.178423379,5.3924444,4.1977206
0.061,7.178423379,5.3924444,4.1977206
0.062,7.178423379,5.3924444,4.1977206
0.063,7.178423379,5.3924444,4.1977206
0.064,7.178423379,5.3924444,4.1977206
0.065,7.178423379,5.3924444,4.1977206
0.066,7.178423379,5.3924444,4.1977206
0.067,7.178423379,5.3924444,4.1977206
0.068,7.178423379,5.3924444,4.1977206
0.069,7.178423379,5.3924444,4.1977206
0.07,9.760042882,5.3924444,4.1977206
0.071,9.760042882,5.3924444,4.1977206
0.072,9.760042882,5.3924444,4.1977206
0.073,9.760042882,5.3924444,4.1977206
0.074,9.760042882,5.3924444,4.1977206
0.075,9.760042882,5.3924444,4.1977206
0.076,9.760042882,5.3924444,4.1977206
0.077,9.760042882,5.3924444,4.1977206
0.078,9.760042882,5.3924444,4.1977206
0.079,9.760042882,5.3924444,4.1977206
0.08,12.7318656,7.1820988,8.3817788
0.081,12.7318656,7.1820988,8.3817788
0.082,12.7318656,7.1820988,8.3817788
0.083,12.7318656,7.1820988,8.3817788
0.084,12.7318656,7.1820988,8.3817788
0.085,12.7318656,7.1820988,8.3817788
0.086,12.7318656,7.1820988,8.3817788
0.087,12.7318656,7.1820988,8.3817788
0.088,12.7318656,7.1820988,8.3817788
0.089,12.7318656,7.1820988,8.3817788
0.09,16.09091861,7.1820988,8.3817788
0.091,16.09091861,7.1820988,8.3817788
0.092,16.09091861,7.1820988,8.3817788
0.093,16.09091861,7.1820988,8.3817788
0.094,16.09091861,7.1820988,8.3817788
0.095,16.09091861,7.1820988,8.3817788
0.096,16.09091861,7.1820988,8.3817788
0.097,16.09091861,7.1820988,8.3817788
0.098,16.09091861,7.1820988,8.3817788
0.099,16.09091861,7.1820988,8.3817788
0.1,19.83383787,8.9650574,8.3817788
0.101,19.83383787,8.9650574,8.3817788
0.102,19.83383787,8.9650574,8.3817788
0.103,19.83383787,8.9650574,8.3817788
0.104,19.83383787,8.9650574,8.3817788
0.105,19.83383787,8.9650574,8.3817788
0.106,19.83383787,8.9650574,8.3817788
0.107,19.83383787,8.9650574,8.3817788
0.108,19.83383787,8.9650574,8.3817788
0.109,19.83383787,8.9650574,8.3817788
