"time","outputs[1]","outputs[2]"
0,25,20
0.01,25,20.0999
0.02,25,20.1997
0.03,25,20.2994
0.04,25,20.3989
0.05,25,20.4983
0.06,25,20.5975
0.07,25,20.6966
0.08,25,20.7956
0.09,25,20.8944
0.1,25,20.9931
0.11,25,21.0916
0.12,25,21.19
0.13,25,21.2883
0.14,25,21.3865
0.15,25,21.4845
0.16,25,21.5823
0.17,25,21.6801
0.18,25,21.7777
0.19,25,21.8751
0.2,25,21.9724
0.21,25,22.0696
0.22,25,22.1667
0.23,25,22.2636
0.24,25,22.3604
0.25,25,22.4571
0.26,25,22.5536
0.27,25,22.65
0.28,25,22.7462
0.29,25,22.8424
0.3,25,22.9383
0.31,25,23.0342
0.32,25,23.1299
0.33,25,23.2255
0.34,25,23.321
0.35,25,23.4163
0.36,25,23.5115
0.37,25,23.6066
0.38,25,23.7015
0.39,25,23.7963
0.4,25,23.891
0.41,25,23.9855
0.42,25,24.0799
0.43,25,24.1742
0.44,25,24.2683
0.45,25,24.3624
0.46,25,24.4563
0.47,25,24.55
0.48,25,24.6437
0.49,25,24.7372
0.5,25,24.8305
0.51,25,24.9238
0.52,25,25.0169
0.53,25,25.1099
0.54,25,25.2027
0.55,25,25.2955
0.56,25,25.3881
0.57,25,25.4806
0.58,25,25.5729
0.59,25,25.6651
0.6,25,25.7572
0.61,25,25.8492
0.62,25,25.9411
0.63,25,25.9979
0.64,25,25.9919
0.65,25,25.9859
0.66,25,25.9799
0.67,25,25.9739
0.68,25,25.9679
0.69,25,25.962
0.7,25,25.956
0.71,25,25.9501
0.72,25,25.9441
0.73,25,25.9382
0.74,25,25.9322
0.75,25,25.9263
0.76,25,25.9204
0.77,25,25.9145
0.78,25,25.9086
0.79,25,25.9027
0.8,25,25.8968
0.81,25,25.8909
0.82,25,25.885
0.83,25,25.8791
0.84,25,25.8732
0.85,25,25.8673
0.86,25,25.8615
0.87,25,25.8556
0.88,25,25.8498
0.89,25,25.8439
0.9,25,25.8381
0.91,25,25.8322
0.92,25,25.8264
0.93,25,25.8206
0.94,25,25.8148
0.95,25,25.809
0.96,25,25.8032
