    "time","Piston_r2","Inertia_w"
         0,0.29999993,         0
     0.001,0.29999992,0.0094285468
     0.002,0.29999992,0.018960607
     0.003,0.29999992,0.028668013
     0.004,0.29999991,0.038642668
     0.005,0.29999991,0.04897952
     0.006, 0.2999999,0.059777421
     0.007,0.29999988,0.071138573
     0.008,0.29999987,0.083169854
     0.009,0.29999985,0.095984426
      0.01,0.29999983, 0.1097024
     0.011, 0.2999998,0.12445233
     0.012,0.29999977,0.14037316
     0.013,0.29999973, 0.1576149
     0.014,0.29999968,0.17634001
     0.015,0.29999962,0.19672475
     0.016,0.29999954,0.21896093
     0.017,0.29999945,0.24325779
     0.018,0.29999934,0.26984393
     0.019,0.29999921,0.29896942
      0.02,0.29999905,0.33090805
     0.021,0.29999886,0.36596035
     0.022,0.29999862,0.40445613
     0.023,0.29999833,0.44675769
     0.024,0.29999798,0.49326289
     0.025,0.29999756,0.54440909
     0.026,0.29999705,0.60067713
     0.027,0.29999642,0.66259595
     0.028,0.29999567,0.73074754
     0.029,0.29999475,0.80577232
      0.03,0.29999363,0.88837499
     0.031,0.29999227,0.97933111
     0.032,0.29999063, 1.0794942
     0.033,0.29998863, 1.1898037
     0.034,0.29998621, 1.3112933
     0.035,0.29998326, 1.4451006
     0.036,0.29997969,  1.592477
     0.037,0.29997535,  1.754799
     0.038,0.29997009, 1.9335802
     0.039, 0.2999637, 2.1304846
      0.04,0.29995594, 2.3473401
     0.041,0.29994652, 2.5861542
     0.042, 0.2999351, 2.8491297
     0.043,0.29992123,  3.138682
     0.044, 0.2999044, 3.4574565
     0.045,0.29988397, 3.8083469
     0.046, 0.2998592, 4.1945137
     0.047,0.29982914, 4.6194024
     0.048,0.29979267, 5.0867599
     0.049,0.29974845, 5.6006499
      0.05,0.29969484, 6.1654634
     0.051,0.29962985,  6.785925
     0.052,0.29955111, 7.4670908
     0.053,0.29945573, 8.2143353
     0.054,0.29934025, 9.0333235
     0.055,0.29920053, 9.9299636
     0.056, 0.2990316, 10.910334
     0.057, 0.2988275, 11.980579
     0.058,0.29858118, 13.146763
     0.059,0.29828426, 14.414684
      0.06,0.29792684,  15.78963
     0.061,0.29749732, 17.276083
     0.062,0.29698218, 18.877373
     0.063, 0.2963658, 20.595288
     0.064,0.29563027, 22.429666
     0.065,0.29475531, 24.378003
     0.066,0.29371823, 26.435137
     0.067,0.29249401, 28.593053
     0.068,0.29105549, 30.840912
     0.069,0.28937377, 33.165337
      0.07,0.28741869, 35.551021
     0.071,0.28515957, 37.981649
     0.072,0.28256594,  40.44108
     0.073,0.27960847, 42.914685
     0.074,0.27625986, 45.390692
     0.075,0.27249573, 47.861381
     0.076,0.26829535, 50.323988
     0.077,0.26364243, 52.781249
     0.078,0.25852558, 55.241539
     0.079,0.25293888, 57.718674
      0.08, 0.2468823, 60.231429
     0.081,0.24036219, 62.802877
     0.082,0.23339187, 65.459608
     0.083,0.22599232,  68.23086
     0.084, 0.2181931, 71.147528
     0.085,0.21003348, 74.240913
     0.086,0.20156361, 77.541016
     0.087,0.19284588, 81.074034
     0.088,0.18395606, 84.858712
     0.089,0.17498411, 88.901205
      0.09,0.16603412, 93.188484
     0.091,0.15722308, 97.681003
     0.092,0.14867767, 102.30655
     0.093,0.14052909, 106.95847
     0.094,0.13290563, 111.50169
     0.095, 0.1259242, 115.78821
     0.096,0.11968227, 119.67939
     0.097,0.11425244, 123.06765
     0.098,0.10968094, 125.88951
     0.099,0.10599058,  128.1252
       0.1,0.10318674,  129.7872
     0.101,0.10126479, 130.90385
     0.102,0.10021687, 131.50414
     0.103,0.10003706, 131.60157
     0.104,0.10072405, 131.20958
     0.105,0.10228172, 130.32431
     0.106,0.10471796, 128.94226
