"time","J1_w","J2_w","J3_w","J4_w"
0,10,0,0,0
0.003000000026,9.971427559,0.02999994214,-5.863365349e-016,-5.862572532e-016
0.006000000052,9.945650504,0.05999943953,-1.984523657e-015,-1.984253142e-015
0.008999999613,9.922634861,0.08999813824,-2.775557562e-017,-2.735953165e-017
0.0120000001,9.902322273,0.119995649,7.077671782e-016,7.082170744e-016
0.01499999966,9.884628627,0.1499915342,-1.082467449e-015,-1.081837797e-015
0.01799999923,9.869445857,0.179985379,-7.21644966e-016,-7.207276863e-016
0.02099999972,9.856643283,0.2099767669,-2.91433544e-015,-2.913325256e-015
0.02400000021,9.846068903,0.2399652622,-4.30211422e-015,-4.300931274e-015
0.0270000007,9.837550783,0.2699504383,-2.775557562e-015,-2.774341934e-015
0.02999999933,9.830898625,0.2999318498,-4.218847494e-015,-4.217504974e-015
0.03299999982,9.825895459,0.3299090882,-3.941291737e-015,-3.939839113e-015
0.03599999845,9.822313511,0.359881687,-3.16413562e-015,-3.162609403e-015
0.0390000008,9.819996242,0.3898494097,-3.663735981e-015,-3.662176508e-015
0.04199999943,9.818660574,0.4198116885,-2.831068713e-015,-2.82943118e-015
0.04500000179,9.818093803,0.4497682289,-2.886579864e-015,-2.884827882e-015
0.04800000042,9.817979951,0.4797184355,-3.219646771e-015,-3.217788233e-015
0.05099999905,9.818056174,0.5096619168,-5.218048216e-015,-5.21609935e-015
0.0540000014,9.818037492,0.5395982531,-4.884981308e-015,-4.882982192e-015
0.05700000003,9.817666162,0.5695269609,-4.551914401e-015,-4.54988851e-015
0.05999999866,9.816674032,0.5994476428,-5.662137426e-015,-5.660121373e-015
0.06300000101,9.814816753,0.6293599295,-6.994405055e-015,-6.992473416e-015
0.06599999964,9.811847105,0.659263322,-6.217248938e-015,-6.21544859e-015
0.06899999827,9.807539499,0.6891574354,-5.551115123e-015,-5.549419233e-015
0.0719999969,9.801650957,0.7190418492,-4.329869796e-015,-4.328229717e-015
0.07500000298,9.793987292,0.7489162107,-4.440892099e-015,-4.439279254e-015
0.07800000161,9.78434394,0.7787799461,-4.996003611e-015,-4.994391702e-015
0.08100000024,9.772517014,0.8086327047,-4.996003611e-015,-4.99437e-015
0.08399999887,9.758385996,0.8384740634,-5.218048216e-015,-5.216586591e-015
0.0869999975,9.741782532,0.8683035955,-4.107825191e-015,-4.106798257e-015
0.09000000358,9.722583757,0.8981209502,-3.996802889e-015,-3.996508205e-015
0.09300000221,9.700719446,0.9279255574,-3.108624469e-015,-3.109070146e-015
0.09600000083,9.676100983,0.9577170658,-3.108624469e-015,-3.109866798e-015
0.09899999946,9.648686719,0.9874950521,-4.773959006e-015,-4.776050904e-015
0.1019999981,9.618463315,1.017259094,-3.996802889e-015,-3.999817739e-015
0.1049999967,9.585428334,1.047008767,-2.664535259e-015,-2.668472852e-015
0.1080000028,9.549615509,1.076743724,-3.552713679e-015,-3.557574816e-015
0.1110000014,9.511079561,1.106463394,-3.774758284e-015,-3.780518534e-015
0.1140000001,9.469899119,1.13616743,-3.552713679e-015,-3.559326508e-015
0.1169999987,9.426174229,1.165855407,-3.330669074e-015,-3.338140472e-015
0.1199999973,9.38003322,1.195526905,-4.218847494e-015,-4.227181331e-015
0.1230000034,9.331622833,1.225181576,-3.552713679e-015,-3.561885425e-015
0.126000002,9.281103909,1.254818851,-3.552713679e-015,-3.562556809e-015
0.1289999932,9.228671211,1.284438309,-4.440892099e-015,-4.451218432e-015
0.1319999993,9.174521532,1.314039749,-2.220446049e-015,-2.231088426e-015
0.1350000054,9.118870227,1.343622604,-3.330669074e-015,-3.341496476e-015
0.1379999965,9.061963371,1.373186306,-3.774758284e-015,-3.785612722e-015
0.1410000026,9.004023738,1.402730729,-3.996802889e-015,-4.007602612e-015
0.1439999938,8.945315222,1.43225516,-2.442490654e-015,-2.453199524e-015
0.1469999999,8.886107052,1.461759471,-2.664535259e-015,-2.675168771e-015
0.150000006,8.826637194,1.491243098,-2.664535259e-015,-2.675064471e-015
0.1529999971,8.767194274,1.520705474,-1.554312234e-015,-1.564772484e-015
0.1560000032,8.708044042,1.550146474,-2.886579864e-015,-2.896993509e-015
0.1589999944,8.649432104,1.579565387,-2.442490654e-015,-2.452792565e-015
0.1620000005,8.591641017,1.608962087,-3.108624469e-015,-3.118735848e-015
0.1650000066,8.53490984,1.63833601,-2.664535259e-015,-2.674389065e-015
0.1679999977,8.479478398,1.667686593,-2.664535259e-015,-2.674065652e-015
0.1710000038,8.425599664,1.69701371,-1.776356839e-015,-1.78546256e-015
0.173999995,8.373442194,1.726316653,-2.886579864e-015,-2.895283213e-015
0.1770000011,8.323226482,1.755595298,-3.108624469e-015,-3.116958376e-015
0.1800000072,8.275151829,1.784849081,-3.330669074e-015,-3.338711294e-015
0.1829999983,8.229409275,1.814077442,-2.220446049e-015,-2.22832635e-015
0.1860000044,8.186134105,1.843280256,-5.107025913e-015,-5.114856677e-015
0.1889999956,8.145434465,1.872456819,-3.774758284e-015,-3.782600376e-015
0.1920000017,8.107438012,1.901607004,-4.440892099e-015,-4.448786653e-015
0.1949999928,8.072226642,1.930730109,-4.440892099e-015,-4.448831582e-015
0.1979999989,8.039846781,1.959826009,-4.662936703e-015,-4.670912331e-015
0.201000005,8.010323113,1.988894144,-4.440892099e-015,-4.448772718e-015
0.2039999962,7.983647871,2.017933959,-3.996802889e-015,-4.004365624e-015
0.2070000023,7.959826097,2.046945329,-4.440892099e-015,-4.448134651e-015
0.2099999934,7.938789962,2.075927554,-4.440892099e-015,-4.447747634e-015
0.2129999995,7.920455514,2.104880508,-3.996802889e-015,-4.003275401e-015
0.2160000056,7.904748963,2.133803638,-4.440892099e-015,-4.44682968e-015
0.2189999968,7.89154689,2.162696388,-5.329070518e-015,-5.334336007e-015
0.2220000029,7.880703116,2.191558635,-4.884981308e-015,-4.889443364e-015
0.224999994,7.872062804,2.220389682,-3.552713679e-015,-3.556349915e-015
0.2280000001,7.865452183,2.249189405,-5.329070518e-015,-5.332006578e-015
0.2310000062,7.86067137,2.277957252,-4.884981308e-015,-4.887433586e-015
0.2339999974,7.857509273,2.306692672,-5.773159728e-015,-5.775366316e-015
0.2370000035,7.855744596,2.335395541,-6.217248938e-015,-6.21919781e-015
0.2399999946,7.855134929,2.364065167,-6.217248938e-015,-6.218981491e-015
0.2430000007,7.855429244,2.392701426,-6.217248938e-015,-6.218724316e-015
0.2460000068,7.856380969,2.42130377,-5.329070518e-015,-5.33043514e-015
0.248999998,7.857721047,2.44987165,-5.773159728e-015,-5.774434835e-015
0.2520000041,7.859179375,2.478404943,-5.773159728e-015,-5.774334186e-015
