"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.3255,7.3742,3.16551,-7.10543e-015,-7.08235e-015
0.327,7.3742,3.16551,-7.10543e-015,-7.08235e-015
0.327,7.34942,3.17927,-6.66134e-015,-6.63804e-015
0.3285,7.34942,3.17927,-6.66134e-015,-6.63804e-015
0.3285,7.32419,3.19302,-6.66134e-015,-6.63788e-015
0.33,7.32419,3.19302,-6.66134e-015,-6.63788e-015
0.33,7.29852,3.20676,-7.10543e-015,-7.08185e-015
0.3315,7.29852,3.20676,-7.10543e-015,-7.08185e-015
0.3315,7.27245,3.22049,-6.66134e-015,-6.63769e-015
0.333,7.27245,3.22049,-6.66134e-015,-6.63769e-015
0.333,7.24601,3.23421,-6.21725e-015,-6.19356e-015
0.3345,7.24601,3.23421,-6.21725e-015,-6.19356e-015
0.3345,7.21921,3.24791,-6.66134e-015,-6.6376e-015
0.336,7.21921,3.24791,-6.66134e-015,-6.6376e-015
0.336,7.1921,3.26161,-7.10543e-015,-7.08161e-015
0.3375,7.1921,3.26161,-7.10543e-015,-7.08161e-015
0.3375,7.1647,3.27529,-6.21725e-015,-6.19331e-015
0.339,7.1647,3.27529,-6.21725e-015,-6.19331e-015
0.339,7.13704,3.28896,-6.66134e-015,-6.63726e-015
0.3405,7.13704,3.28896,-6.66134e-015,-6.63726e-015
0.3405,7.10915,3.30262,-6.21725e-015,-6.19307e-015
0.342,7.10915,3.30262,-6.21725e-015,-6.19307e-015
0.342,7.08107,3.31626,-6.66134e-015,-6.63705e-015
0.3435,7.08107,3.31626,-6.66134e-015,-6.63705e-015
0.3435,7.05282,3.3299,-6.21725e-015,-6.19284e-015
0.345,7.05282,3.3299,-6.21725e-015,-6.19284e-015
0.345,7.02444,3.34352,-7.10543e-015,-7.08091e-015
0.3465,7.02444,3.34352,-7.10543e-015,-7.08091e-015
0.3465,6.99596,3.35713,-5.77316e-015,-5.74854e-015
0.348,6.99596,3.35713,-5.77316e-015,-5.74854e-015
0.348,6.96742,3.37073,-6.21725e-015,-6.19251e-015
0.3495,6.96742,3.37073,-6.21725e-015,-6.19251e-015
0.3495,6.93884,3.38432,-5.77316e-015,-5.7483e-015
0.351,6.93884,3.38432,-5.77316e-015,-5.7483e-015
0.351,6.91027,3.39789,-5.77316e-015,-5.74819e-015
0.3525,6.91027,3.39789,-5.77316e-015,-5.74819e-015
0.3525,6.88173,3.41146,-6.21725e-015,-6.1922e-015
0.354,6.88173,3.41146,-6.21725e-015,-6.1922e-015
0.354,6.85325,3.42501,-5.77316e-015,-5.74808e-015
0.3555,6.85325,3.42501,-5.77316e-015,-5.74808e-015
0.3555,6.82488,3.43855,-5.32907e-015,-5.30398e-015
0.357,6.82488,3.43855,-5.32907e-015,-5.30398e-015
0.357,6.79664,3.45208,-6.21725e-015,-6.19216e-015
0.3585,6.79664,3.45208,-6.21725e-015,-6.19216e-015
0.3585,6.76857,3.46559,-5.77316e-015,-5.74811e-015
0.36,6.76857,3.46559,-5.77316e-015,-5.74811e-015
0.36,6.7407,3.47909,-5.77316e-015,-5.74818e-015
0.3615,6.7407,3.47909,-5.77316e-015,-5.74818e-015
0.3615,6.71306,3.49258,-5.77316e-015,-5.74829e-015
0.363,6.71306,3.49258,-5.77316e-015,-5.74829e-015
0.363,6.68568,3.50606,-6.21725e-015,-6.19253e-015
0.3645,6.68568,3.50606,-6.21725e-015,-6.19253e-015
0.3645,6.65859,3.51953,-6.21725e-015,-6.19271e-015
0.366,6.65859,3.51953,-6.21725e-015,-6.19271e-015
0.366,6.63183,3.53298,-6.66134e-015,-6.63701e-015
0.3675,6.63183,3.53298,-6.66134e-015,-6.63701e-015
0.3675,6.60542,3.54642,-6.21725e-015,-6.19316e-015
0.369,6.60542,3.54642,-6.21725e-015,-6.19316e-015
0.369,6.57939,3.55985,-6.21725e-015,-6.19341e-015
0.3705,6.57939,3.55985,-6.21725e-015,-6.19341e-015
0.3705,6.55377,3.57326,-6.21725e-015,-6.19367e-015
0.372,6.55377,3.57326,-6.21725e-015,-6.19367e-015
0.372,6.52859,3.58666,-6.66134e-015,-6.63805e-015
0.3735,6.52859,3.58666,-6.66134e-015,-6.63805e-015
0.3735,6.50387,3.60005,-6.21725e-015,-6.19429e-015
0.375,6.50387,3.60005,-6.21725e-015,-6.19429e-015
0.375,6.47965,3.61343,-6.66134e-015,-6.63873e-015
0.3765,6.47965,3.61343,-6.66134e-015,-6.63873e-015
0.3765,6.45593,3.6268,-7.10543e-015,-7.08319e-015
0.378,6.45593,3.6268,-7.10543e-015,-7.08319e-015
0.378,6.43275,3.64015,-7.10543e-015,-7.08357e-015
0.3795,6.43275,3.64015,-7.10543e-015,-7.08357e-015
0.3795,6.41013,3.65348,-6.66134e-015,-6.63986e-015
0.381,6.41013,3.65348,-6.66134e-015,-6.63986e-015
0.381,6.38808,3.66681,-6.21725e-015,-6.19611e-015
0.3825,6.38808,3.66681,-6.21725e-015,-6.19611e-015
0.3825,6.36663,3.68012,-6.66134e-015,-6.6405e-015
0.384,6.36663,3.68012,-6.66134e-015,-6.6405e-015
0.384,6.3458,3.69342,-6.21725e-015,-6.19666e-015
0.3855,6.3458,3.69342,-6.21725e-015,-6.19666e-015
0.3855,6.3256,3.70671,-6.21725e-015,-6.19683e-015
0.387,6.3256,3.70671,-6.21725e-015,-6.19683e-015
0.387,6.30605,3.71998,-6.66134e-015,-6.64098e-015
0.3885,6.30605,3.71998,-6.66134e-015,-6.64098e-015
0.3885,6.28716,3.73324,-6.21725e-015,-6.19697e-015
0.39,6.28716,3.73324,-6.21725e-015,-6.19697e-015
0.39,6.26895,3.74649,-6.21725e-015,-6.19702e-015
0.3915,6.26895,3.74649,-6.21725e-015,-6.19702e-015
0.3915,6.25142,3.75972,-6.21725e-015,-6.19703e-015
0.393,6.25142,3.75972,-6.21725e-015,-6.19703e-015
0.393,6.23459,3.77294,-6.66134e-015,-6.6411e-015
0.3945,6.23459,3.77294,-6.66134e-015,-6.6411e-015
0.3945,6.21846,3.78615,-6.66134e-015,-6.64109e-015
0.396,6.21846,3.78615,-6.66134e-015,-6.64109e-015
0.396,6.20303,3.79934,-6.21725e-015,-6.19699e-015
0.3975,6.20303,3.79934,-6.21725e-015,-6.19699e-015
0.3975,6.18833,3.81252,-6.66134e-015,-6.6411e-015
0.399,6.18833,3.81252,-6.66134e-015,-6.6411e-015
0.399,6.17434,3.82569,-6.66134e-015,-6.64118e-015
0.4,6.17434,3.82569,-6.66134e-015,-6.64118e-015
0.4005,6.17434,3.82569,-6.66134e-015,-6.64118e-015
0.4005,6.16107,3.83384,0.005,-7.46972e-015
0.402,6.16107,3.83384,0.005,-7.46972e-015
0.402,6.14852,3.83198,0.02,-8.24688e-015
0.4035,6.14852,3.83198,0.02,-8.24688e-015
0.4035,6.13669,3.8301,0.035,-7.64666e-015
0.405,6.13669,3.8301,0.035,-7.64666e-015
0.405,6.12558,3.82821,0.05,-7.93809e-015
0.4065,6.12558,3.82821,0.05,-7.93809e-015
0.4065,6.11517,3.82631,0.065,-8.27116e-015
0.408,6.11517,3.82631,0.065,-8.27116e-015
0.408,6.10547,3.8244,0.08,-8.10463e-015
0.4095,6.10547,3.8244,0.08,-8.10463e-015
0.4095,6.09646,3.82247,0.095,-7.93809e-015
0.411,6.09646,3.82247,0.095,-7.93809e-015
0.411,6.08815,3.82052,0.11,-8.27116e-015
0.4125,6.08815,3.82052,0.11,-8.27116e-015
0.4125,6.08051,3.81857,0.125,-8.10463e-015
0.414,6.08051,3.81857,0.125,-8.10463e-015
0.414,6.07354,3.81659,0.14,-8.27116e-015
0.4155,6.07354,3.81659,0.14,-8.27116e-015
0.4155,6.06722,3.81461,0.155,-8.43769e-015
0.417,6.06722,3.81461,0.155,-8.43769e-015
0.417,6.06155,3.81261,0.17,-8.9373e-015
0.4185,6.06155,3.81261,0.17,-8.9373e-015
0.4185,6.05649,3.81059,0.185,-9.15934e-015
0.42,6.05649,3.81059,0.185,-9.15934e-015
0.42,6.05204,3.80857,0.2,-9.49241e-015
0.4215,6.05204,3.80857,0.2,-9.49241e-015
0.4215,6.04817,3.80652,0.215,-9.24261e-015
0.423,6.04817,3.80652,0.215,-9.24261e-015
0.423,6.04488,3.80447,0.23,-1.03251e-014
0.4245,6.04488,3.80447,0.23,-1.03251e-014
0.4245,6.04212,3.8024,0.245,-9.76996e-015
0.426,6.04212,3.8024,0.245,-9.76996e-015
0.426,6.03989,3.80031,0.26,-1.04361e-014
0.4275,6.03989,3.80031,0.26,-1.04361e-014
0.4275,6.03816,3.79821,0.275,-1.03251e-014
0.429,6.03816,3.79821,0.275,-1.03251e-014
0.429,6.03691,3.7961,0.29,-9.65894e-015
0.4305,6.03691,3.7961,0.29,-9.65894e-015
0.4305,6.0361,3.79397,0.305,-9.54792e-015
0.432,6.0361,3.79397,0.305,-9.54792e-015
0.432,6.03571,3.79183,0.32,-1.02141e-014
0.4335,6.03571,3.79183,0.32,-1.02141e-014
0.4335,6.03572,3.78967,0.335,-1.0103e-014
0.435,6.03572,3.78967,0.335,-1.0103e-014
0.435,6.03609,3.7875,0.35,-9.88098e-015
0.4365,6.03609,3.7875,0.35,-9.88098e-015
0.4365,6.03679,3.78531,0.365,-8.88178e-015
0.438,6.03679,3.78531,0.365,-8.88178e-015
0.438,6.03781,3.78311,0.38,-8.21565e-015
0.4395,6.03781,3.78311,0.38,-8.21565e-015
0.4395,6.03909,3.78089,0.395,-8.21565e-015
0.441,6.03909,3.78089,0.395,-8.21565e-015
0.441,6.04062,3.77866,0.41,-7.66054e-015
0.4425,6.04062,3.77866,0.41,-7.66054e-015
0.4425,6.04237,3.77641,0.425,-7.99361e-015
0.444,6.04237,3.77641,0.425,-7.99361e-015
0.444,6.04429,3.77415,0.44,-8.04912e-015
0.4455,6.04429,3.77415,0.44,-8.04912e-015
0.4455,6.04636,3.77188,0.455,-8.38218e-015
0.447,6.04636,3.77188,0.455,-8.38218e-015
0.447,6.04854,3.76959,0.47,-8.27116e-015
0.4485,6.04854,3.76959,0.47,-8.27116e-015
0.4485,6.05081,3.76728,0.485,-7.43849e-015
0.45,6.05081,3.76728,0.485,-7.43849e-015
0.45,6.05313,3.76496,0.5,-7.77156e-015
0.4515,6.05313,3.76496,0.5,-7.77156e-015
0.4515,6.05546,3.76262,0.515,-7.66054e-015
0.453,6.05546,3.76262,0.515,-7.66054e-015
0.453,6.05777,3.76027,0.53,-7.21645e-015
0.4545,6.05777,3.76027,0.53,-7.21645e-015
0.4545,6.06003,3.7579,0.545,-7.54952e-015
0.456,6.06003,3.7579,0.545,-7.54952e-015
0.456,6.06221,3.75552,0.56,-7.88258e-015
0.4575,6.06221,3.75552,0.56,-7.88258e-015
0.4575,6.06427,3.75313,0.575,-7.43849e-015
0.459,6.06427,3.75313,0.575,-7.43849e-015
0.459,6.06618,3.75071,0.59,-7.32747e-015
0.4605,6.06618,3.75071,0.59,-7.32747e-015
0.4605,6.06791,3.74828,0.605,-7.21645e-015
0.462,6.06791,3.74828,0.605,-7.21645e-015
0.462,6.06943,3.74584,0.62,-7.21645e-015
0.4635,6.06943,3.74584,0.62,-7.21645e-015
0.4635,6.0707,3.74338,0.635,-7.10543e-015
0.465,6.0707,3.74338,0.635,-7.10543e-015
0.465,6.0717,3.74091,0.65,-7.88258e-015
0.4665,6.0717,3.74091,0.65,-7.88258e-015
0.4665,6.07239,3.73842,0.665,-7.43849e-015
0.468,6.07239,3.73842,0.665,-7.43849e-015
0.468,6.07274,3.73591,0.68,-7.77156e-015
0.4695,6.07274,3.73591,0.68,-7.77156e-015
0.4695,6.07274,3.73339,0.695,-6.77236e-015
0.471,6.07274,3.73339,0.695,-6.77236e-015
0.471,6.07234,3.73085,0.71,-7.66054e-015
0.4725,6.07234,3.73085,0.71,-7.66054e-015
0.4725,6.07152,3.7283,0.725,-7.54952e-015
0.474,6.07152,3.7283,0.725,-7.54952e-015
0.474,6.07027,3.72573,0.74,-7.43849e-015
0.4755,6.07027,3.72573,0.74,-7.43849e-015
0.4755,6.06854,3.72315,0.755,-7.88258e-015
0.477,6.06854,3.72315,0.755,-7.88258e-015
0.477,6.06632,3.72055,0.77,-8.21565e-015
0.4785,6.06632,3.72055,0.77,-8.21565e-015
0.4785,6.06359,3.71793,0.785,-7.66054e-015
0.48,6.06359,3.71793,0.785,-7.66054e-015
0.48,6.06032,3.7153,0.8,-8.10463e-015
0.4815,6.06032,3.7153,0.8,-8.10463e-015
0.4815,6.0565,3.71265,0.815,-7.99361e-015
0.483,6.0565,3.71265,0.815,-7.99361e-015
0.483,6.0521,3.70999,0.83,-8.32667e-015
0.4845,6.0521,3.70999,0.83,-8.32667e-015
0.4845,6.04712,3.70731,0.845,-7.32747e-015
0.486,6.04712,3.70731,0.845,-7.32747e-015
0.486,6.04152,3.70461,0.86,-8.32667e-015
0.4875,6.04152,3.70461,0.86,-8.32667e-015
0.4875,6.0353,3.7019,0.875,-8.21565e-015
0.489,6.0353,3.7019,0.875,-8.21565e-015
0.489,6.02844,3.69917,0.89,-7.66054e-015
0.4905,6.02844,3.69917,0.89,-7.66054e-015
0.4905,6.02094,3.69642,0.905,-7.99361e-015
0.492,6.02094,3.69642,0.905,-7.99361e-015
0.492,6.01277,3.69366,0.92,-7.88258e-015
0.4935,6.01277,3.69366,0.92,-7.88258e-015
0.4935,6.00394,3.69088,0.935,-8.43769e-015
0.495,6.00394,3.69088,0.935,-8.43769e-015
0.495,5.99443,3.68809,0.95,-7.43849e-015
0.4965,5.99443,3.68809,0.95,-7.43849e-015
0.4965,5.98424,3.68528,0.965,-7.32747e-015
0.498,5.98424,3.68528,0.965,-7.32747e-015
0.498,5.97336,3.68245,0.98,-7.66054e-015
0.4995,5.97336,3.68245,0.98,-7.66054e-015
0.4995,5.96179,3.67961,0.995,-7.99361e-015
0.501,5.96179,3.67961,0.995,-7.99361e-015
0.501,5.94954,3.67675,1.01,-7.99361e-015
0.5025,5.94954,3.67675,1.01,-7.99361e-015
0.5025,5.93659,3.67387,1.025,-8.43769e-015
0.504,5.93659,3.67387,1.025,-8.43769e-015
0.504,5.92295,3.67097,1.04,-8.21565e-015
0.5055,5.92295,3.67097,1.04,-8.21565e-015
0.5055,5.90863,3.66806,1.055,-8.21565e-015
0.507,5.90863,3.66806,1.055,-8.21565e-015
0.507,5.89363,3.66514,1.07,-8.21565e-015
0.5085,5.89363,3.66514,1.07,-8.21565e-015
0.5085,5.87796,3.66219,1.085,-9.10383e-015
0.51,5.87796,3.66219,1.085,-9.10383e-015
0.51,5.86162,3.65923,1.1,-8.43769e-015
0.5115,5.86162,3.65923,1.1,-8.43769e-015
0.5115,5.84463,3.65625,1.115,-8.43769e-015
0.513,5.84463,3.65625,1.115,-8.43769e-015
0.513,5.82699,3.65326,1.13,-8.21565e-015
0.5145,5.82699,3.65326,1.13,-8.21565e-015
0.5145,5.80872,3.65025,1.145,-8.21565e-015
0.516,5.80872,3.65025,1.145,-8.21565e-015
0.516,5.78983,3.64722,1.16,-8.21565e-015
0.5175,5.78983,3.64722,1.16,-8.21565e-015
0.5175,5.77035,3.64417,1.175,-8.43769e-015
0.519,5.77035,3.64417,1.175,-8.43769e-015
0.519,5.75027,3.64111,1.19,-8.43769e-015
0.5205,5.75027,3.64111,1.19,-8.43769e-015
0.5205,5.72963,3.63803,1.205,-8.43769e-015
0.522,5.72963,3.63803,1.205,-8.43769e-015
0.522,5.70844,3.63493,1.22,-7.99361e-015
0.5235,5.70844,3.63493,1.22,-7.99361e-015
0.5235,5.68672,3.63182,1.235,-8.21565e-015
0.525,5.68672,3.63182,1.235,-8.21565e-015
0.525,5.6645,3.62869,1.25,-8.21565e-015
0.5265,5.6645,3.62869,1.25,-8.21565e-015
0.5265,5.6418,3.62554,1.265,-8.43769e-015
0.528,5.6418,3.62554,1.265,-8.43769e-015
0.528,5.61864,3.62237,1.28,-8.21565e-015
0.5295,5.61864,3.62237,1.28,-8.21565e-015
0.5295,5.59504,3.61919,1.295,-7.99361e-015
0.531,5.59504,3.61919,1.295,-7.99361e-015
0.531,5.57104,3.61599,1.31,-8.43769e-015
0.5325,5.57104,3.61599,1.31,-8.43769e-015
0.5325,5.54665,3.61277,1.325,-8.65974e-015
0.534,5.54665,3.61277,1.325,-8.65974e-015
0.534,5.52192,3.60953,1.34,-9.32587e-015
0.5355,5.52192,3.60953,1.34,-9.32587e-015
0.5355,5.49686,3.60628,1.355,-9.54792e-015
0.537,5.49686,3.60628,1.355,-9.54792e-015
0.537,5.47151,3.60301,1.37,-9.54792e-015
0.5385,5.47151,3.60301,1.37,-9.54792e-015
0.5385,5.4459,3.59972,1.385,-9.76996e-015
0.54,5.4459,3.59972,1.385,-9.76996e-015
0.54,5.42005,3.59641,1.4,-9.32587e-015
0.5415,5.42005,3.59641,1.4,-9.32587e-015
0.5415,5.39401,3.59309,1.415,-8.43769e-015
0.543,5.39401,3.59309,1.415,-8.43769e-015
0.543,5.36779,3.58974,1.43,-8.88178e-015
0.5445,5.36779,3.58974,1.43,-8.88178e-015
0.5445,5.34144,3.58638,1.445,-8.65974e-015
0.546,5.34144,3.58638,1.445,-8.65974e-015
0.546,5.31499,3.58301,1.46,-8.65974e-015
0.5475,5.31499,3.58301,1.46,-8.65974e-015
0.5475,5.28846,3.57961,1.475,-8.43769e-015
0.549,5.28846,3.57961,1.475,-8.43769e-015
0.549,5.2619,3.5762,1.49,-8.21565e-015
0.5505,5.2619,3.5762,1.49,-8.21565e-015
0.5505,5.23533,3.57277,1.505,-8.88178e-015
0.552,5.23533,3.57277,1.505,-8.88178e-015
0.552,5.20879,3.56932,1.52,-9.32587e-015
0.5535,5.20879,3.56932,1.52,-9.32587e-015
0.5535,5.18232,3.56585,1.535,-8.21565e-015
0.555,5.18232,3.56585,1.535,-8.21565e-015
0.555,5.15594,3.56236,1.55,-7.99361e-015
0.5565,5.15594,3.56236,1.55,-7.99361e-015
0.5565,5.12969,3.55886,1.565,-7.99361e-015
0.558,5.12969,3.55886,1.565,-7.99361e-015
0.558,5.1036,3.55534,1.58,-7.99361e-015
0.5595,5.1036,3.55534,1.58,-7.99361e-015
0.5595,5.0777,3.5518,1.595,-8.43769e-015
0.561,5.0777,3.5518,1.595,-8.43769e-015
0.561,5.05203,3.54824,1.61,-8.43769e-015
0.5625,5.05203,3.54824,1.61,-8.43769e-015
0.5625,5.02662,3.54466,1.625,-7.99361e-015
0.564,5.02662,3.54466,1.625,-7.99361e-015
0.564,5.0015,3.54106,1.64,-7.99361e-015
0.5655,5.0015,3.54106,1.64,-7.99361e-015
0.5655,4.9767,3.53745,1.655,-7.54952e-015
0.567,4.9767,3.53745,1.655,-7.54952e-015
0.567,4.95224,3.53382,1.67,-7.77156e-015
0.5685,4.95224,3.53382,1.67,-7.77156e-015
0.5685,4.92817,3.53017,1.685,-7.99361e-015
0.57,4.92817,3.53017,1.685,-7.99361e-015
0.57,4.9045,3.5265,1.7,-7.99361e-015
0.5715,4.9045,3.5265,1.7,-7.99361e-015
0.5715,4.88126,3.52281,1.715,-8.21565e-015
0.573,4.88126,3.52281,1.715,-8.21565e-015
0.573,4.85849,3.5191,1.73,-7.77156e-015
0.5745,4.85849,3.5191,1.73,-7.77156e-015
0.5745,4.8362,3.51538,1.745,-8.21565e-015
0.576,4.8362,3.51538,1.745,-8.21565e-015
0.576,4.81443,3.51164,1.76,-7.54952e-015
0.5775,4.81443,3.51164,1.76,-7.54952e-015
0.5775,4.79318,3.50787,1.775,-7.99361e-015
0.579,4.79318,3.50787,1.775,-7.99361e-015
0.579,4.77249,3.50409,1.79,-7.77156e-015
0.5805,4.77249,3.50409,1.79,-7.77156e-015
0.5805,4.75238,3.50029,1.805,-7.99361e-015
0.582,4.75238,3.50029,1.805,-7.99361e-015
0.582,4.73287,3.49647,1.82,-7.77156e-015
0.5835,4.73287,3.49647,1.82,-7.77156e-015
0.5835,4.71397,3.49264,1.835,-7.77156e-015
0.585,4.71397,3.49264,1.835,-7.77156e-015
0.585,4.69571,3.48878,1.85,-7.99361e-015
0.5865,4.69571,3.48878,1.85,-7.99361e-015
0.5865,4.67809,3.48491,1.865,-8.21565e-015
0.588,4.67809,3.48491,1.865,-8.21565e-015
0.588,4.66114,3.48101,1.88,-7.99361e-015
0.5895,4.66114,3.48101,1.88,-7.99361e-015
0.5895,4.64486,3.4771,1.895,-8.43769e-015
0.591,4.64486,3.4771,1.895,-8.43769e-015
0.591,4.62928,3.47317,1.91,-8.21565e-015
0.5925,4.62928,3.47317,1.91,-8.21565e-015
0.5925,4.61438,3.46921,1.925,-7.77156e-015
0.594,4.61438,3.46921,1.925,-7.77156e-015
0.594,4.6002,3.46524,1.94,-8.43769e-015
0.5955,4.6002,3.46524,1.94,-8.43769e-015
0.5955,4.58673,3.46125,1.955,-7.77156e-015
0.597,4.58673,3.46125,1.955,-7.77156e-015
0.597,4.57397,3.45724,1.97,-7.99361e-015
0.5985,4.57397,3.45724,1.97,-7.99361e-015
0.5985,4.56194,3.45322,1.985,-7.99361e-015
0.6,4.56194,3.45322,1.985,-7.99361e-015
0.6,4.55064,3.44917,2,-8.65974e-015
0.6015,4.55064,3.44917,2,-8.65974e-015
0.6015,4.54006,3.4451,2.015,-7.99361e-015
0.603,4.54006,3.4451,2.015,-7.99361e-015
0.603,4.53021,3.44101,2.03,-7.54952e-015
0.6045,4.53021,3.44101,2.03,-7.54952e-015
0.6045,4.52108,3.43691,2.045,-7.99361e-015
0.606,4.52108,3.43691,2.045,-7.99361e-015
0.606,4.51267,3.43278,2.06,-8.43769e-015
0.6075,4.51267,3.43278,2.06,-8.43769e-015
0.6075,4.50497,3.42864,2.075,-7.54952e-015
0.609,4.50497,3.42864,2.075,-7.54952e-015
0.609,4.49798,3.42447,2.09,-8.43769e-015
0.6105,4.49798,3.42447,2.09,-8.43769e-015
0.6105,4.49169,3.42029,2.105,-8.88178e-015
0.612,4.49169,3.42029,2.105,-8.88178e-015
0.612,4.48609,3.41609,2.12,-8.43769e-015
0.6135,4.48609,3.41609,2.12,-8.43769e-015
0.6135,4.48116,3.41186,2.135,-8.88178e-015
0.615,4.48116,3.41186,2.135,-8.88178e-015
0.615,4.4769,3.40762,2.15,-8.43769e-015
0.6165,4.4769,3.40762,2.15,-8.43769e-015
0.6165,4.47328,3.40336,2.165,-9.32587e-015
0.618,4.47328,3.40336,2.165,-9.32587e-015
0.618,4.4703,3.39908,2.18,-8.43769e-015
0.6195,4.4703,3.39908,2.18,-8.43769e-015
0.6195,4.46794,3.39477,2.195,-8.88178e-015
0.621,4.46794,3.39477,2.195,-8.88178e-015
0.621,4.46617,3.39045,2.21,-8.88178e-015
0.6225,4.46617,3.39045,2.21,-8.88178e-015
0.6225,4.46499,3.38611,2.225,-9.32587e-015
0.624,4.46499,3.38611,2.225,-9.32587e-015
0.624,4.46436,3.38175,2.24,-8.88178e-015
0.6255,4.46436,3.38175,2.24,-8.88178e-015
0.6255,4.46426,3.37737,2.255,-8.88178e-015
0.627,4.46426,3.37737,2.255,-8.88178e-015
0.627,4.46468,3.37297,2.27,-8.43769e-015
0.6285,4.46468,3.37297,2.27,-8.43769e-015
0.6285,4.46558,3.36854,2.285,-8.43769e-015
0.63,4.46558,3.36854,2.285,-8.43769e-015
0.63,4.46695,3.3641,2.3,-8.88178e-015
0.6315,4.46695,3.3641,2.3,-8.88178e-015
0.6315,4.46875,3.35964,2.315,-8.88178e-015
0.633,4.46875,3.35964,2.315,-8.88178e-015
0.633,4.47096,3.35516,2.33,-8.88178e-015
0.6345,4.47096,3.35516,2.33,-8.88178e-015
0.6345,4.47355,3.35066,2.345,-9.32587e-015
0.636,4.47355,3.35066,2.345,-9.32587e-015
0.636,4.47649,3.34613,2.36,-8.43769e-015
0.6375,4.47649,3.34613,2.36,-8.43769e-015
0.6375,4.47975,3.34159,2.375,-8.88178e-015
0.639,4.47975,3.34159,2.375,-8.88178e-015
0.639,4.48331,3.33703,2.39,-8.43769e-015
0.6405,4.48331,3.33703,2.39,-8.43769e-015
0.6405,4.48712,3.33245,2.405,-7.99361e-015
0.642,4.48712,3.33245,2.405,-7.99361e-015
0.642,4.49116,3.32784,2.42,-7.99361e-015
0.6435,4.49116,3.32784,2.42,-7.99361e-015
0.6435,4.4954,3.32322,2.435,-8.43769e-015
0.645,4.4954,3.32322,2.435,-8.43769e-015
0.645,4.49979,3.31857,2.45,-7.99361e-015
0.6465,4.49979,3.31857,2.45,-7.99361e-015
0.6465,4.50433,3.31391,2.465,-7.10543e-015
0.648,4.50433,3.31391,2.465,-7.10543e-015
0.648,4.50896,3.30922,2.48,-7.99361e-015
0.6495,4.50896,3.30922,2.48,-7.99361e-015
0.6495,4.51365,3.30452,2.495,-8.43769e-015
0.651,4.51365,3.30452,2.495,-8.43769e-015
0.651,4.51837,3.29979,2.51,-7.99361e-015
0.6525,4.51837,3.29979,2.51,-7.99361e-015
0.6525,4.5231,3.29504,2.525,-7.99361e-015
0.654,4.5231,3.29504,2.525,-7.99361e-015
0.654,4.52779,3.29028,2.54,-7.99361e-015
0.6555,4.52779,3.29028,2.54,-7.99361e-015
0.6555,4.53241,3.28549,2.555,-7.54952e-015
0.657,4.53241,3.28549,2.555,-7.54952e-015
0.657,4.53693,3.28068,2.57,-7.99361e-015
0.6585,4.53693,3.28068,2.57,-7.99361e-015
0.6585,4.54131,3.27585,2.585,-7.99361e-015
0.66,4.54131,3.27585,2.585,-7.99361e-015
0.66,4.54554,3.271,2.6,-7.99361e-015
0.6615,4.54554,3.271,2.6,-7.99361e-015
0.6615,4.54956,3.26613,2.615,-7.10543e-015
0.663,4.54956,3.26613,2.615,-7.10543e-015
0.663,4.55335,3.26123,2.63,-6.66134e-015
0.6645,4.55335,3.26123,2.63,-6.66134e-015
0.6645,4.55689,3.25632,2.645,-7.10543e-015
0.666,4.55689,3.25632,2.645,-7.10543e-015
0.666,4.56013,3.25139,2.66,-7.54952e-015
0.6675,4.56013,3.25139,2.66,-7.54952e-015
0.6675,4.56306,3.24643,2.675,-7.10543e-015
0.669,4.56306,3.24643,2.675,-7.10543e-015
0.669,4.56563,3.24145,2.69,-7.99361e-015
0.6705,4.56563,3.24145,2.69,-7.99361e-015
0.6705,4.56783,3.23646,2.705,-7.99361e-015
0.672,4.56783,3.23646,2.705,-7.99361e-015
0.672,4.56963,3.23144,2.72,-7.99361e-015
0.6735,4.56963,3.23144,2.72,-7.99361e-015
0.6735,4.571,3.2264,2.735,-7.54952e-015
0.675,4.571,3.2264,2.735,-7.54952e-015
0.675,4.57191,3.22134,2.75,-7.54952e-015
0.6765,4.57191,3.22134,2.75,-7.54952e-015
0.6765,4.57234,3.21626,2.765,-8.43769e-015
0.678,4.57234,3.21626,2.765,-8.43769e-015
0.678,4.57228,3.21115,2.78,-7.99361e-015
0.6795,4.57228,3.21115,2.78,-7.99361e-015
0.6795,4.57169,3.20603,2.795,-7.99361e-015
0.681,4.57169,3.20603,2.795,-7.99361e-015
0.681,4.57055,3.20088,2.81,-8.43769e-015
0.6825,4.57055,3.20088,2.81,-8.43769e-015
0.6825,4.56885,3.19572,2.825,-7.99361e-015
0.684,4.56885,3.19572,2.825,-7.99361e-015
0.684,4.56658,3.19053,2.84,-7.99361e-015
0.6855,4.56658,3.19053,2.84,-7.99361e-015
0.6855,4.5637,3.18532,2.855,-8.43769e-015
0.687,4.5637,3.18532,2.855,-8.43769e-015
0.687,4.56021,3.18009,2.87,-7.99361e-015
0.6885,4.56021,3.18009,2.87,-7.99361e-015
0.6885,4.55609,3.17483,2.885,-7.99361e-015
0.69,4.55609,3.17483,2.885,-7.99361e-015
0.69,4.55133,3.16956,2.9,-7.99361e-015
0.6915,4.55133,3.16956,2.9,-7.99361e-015
0.6915,4.54592,3.16426,2.915,-6.66134e-015
